id,pA,pB,pTie
1272911893,0.30566818,0.26155746,0.4327743
1273182550,0.18760455,0.19070663,0.6216888
1273344482,0.57722396,0.19238356,0.2303924
1273408112,0.26720297,0.42186302,0.31093407
1273782674,0.37697774,0.36463526,0.25838703
1275553897,0.23323394,0.23699605,0.52977
1275854685,0.4629145,0.28186437,0.2552211
1276352910,0.27919555,0.26721087,0.45359352
1276568766,0.639526,0.13512613,0.22534789
1277107257,0.25869364,0.3164755,0.42483076
1277890342,0.41229594,0.34370756,0.24399649
1278997413,0.28558835,0.2706015,0.44381014
1280010376,0.7163625,0.10809965,0.1755379
1280012586,0.3349062,0.3889553,0.27613857
1280077092,0.4645914,0.26723245,0.26817605
1280196208,0.37643123,0.3378221,0.2857467
1280245883,0.40959424,0.26352194,0.3268838
1280688310,0.6148766,0.17384957,0.21127386
1280810443,0.50842816,0.21258742,0.27898446
1281436678,0.29586518,0.34598032,0.3581546
1281486553,0.1796744,0.15317468,0.667151
1281691450,0.27355242,0.22801743,0.49843007
1281951222,0.34196728,0.27789423,0.38013846
1282349181,0.36996245,0.35161674,0.27842075
1282660727,0.39488345,0.31582925,0.28928727
1282806323,0.44999298,0.25935295,0.29065406
1283692047,0.4330165,0.2830583,0.28392518
1283973911,0.23696923,0.36842424,0.39460653
1284126696,0.31074214,0.37388846,0.3153694
1284569124,0.3183856,0.35103974,0.33057463
1284579960,0.6082622,0.13808459,0.25365317
1286143845,0.32528135,0.3028812,0.37183744
1286490508,0.6912088,0.13135085,0.17744045
1287400060,0.23079921,0.23536274,0.5338381
1287849600,0.1736284,0.19958417,0.6267874
1288807467,0.30991152,0.27917275,0.4109157
1289870215,0.1396643,0.69592714,0.16440848
1290693382,0.3203651,0.37282166,0.3068133
1290890850,0.22964226,0.23963699,0.5307207
1291417856,0.60399026,0.20026739,0.19574237
1291421681,0.1941065,0.18098024,0.6249133
1292061881,0.47783715,0.14734717,0.3748157
1292641739,0.27949288,0.44392756,0.27657962
1293387725,0.38743004,0.353412,0.259158
1293582059,0.28620768,0.33986983,0.3739225
1293593340,0.45737717,0.28562623,0.2569966
1294871209,0.41132197,0.26891643,0.31976157
1294926401,0.35205278,0.3155514,0.33239585
1295337539,0.2954249,0.44979024,0.2547849
1295564897,0.13802558,0.7019165,0.16005786
1295580333,0.24654755,0.40553492,0.3479175
1295672528,0.26698035,0.4588415,0.2741782
1295676971,0.29095167,0.4928188,0.21622951
1296688433,0.3333,0.32486814,0.34183186
1296860548,0.39584124,0.3341317,0.2700271
1296947701,0.27634838,0.40827855,0.3153731
1297021671,0.17656487,0.16276081,0.6606743
1297179483,0.42684942,0.30370703,0.2694436
1297380165,0.23601243,0.36293888,0.40104872
1297492026,0.3067381,0.3777008,0.3155611
1298538343,0.1425078,0.15504229,0.7024499
1299229354,0.313429,0.27786726,0.4087037
1299728239,0.13724914,0.71035886,0.15239197
1300964875,0.633607,0.16918515,0.19720793
1301272811,0.74760383,0.0906586,0.16173758
1301326416,0.36879796,0.30612895,0.32507312
1301811061,0.36820465,0.34612373,0.28567156
1301814443,0.164621,0.64042825,0.19495083
1302499580,0.39998817,0.32639185,0.27361995
1302912700,0.5742985,0.20403457,0.22166695
1303733265,0.17133917,0.23381887,0.59484196
1303857097,0.19087842,0.27935278,0.52976876
1305114484,0.31717983,0.3540344,0.32878578
1305805512,0.2651648,0.46838915,0.26644605
1305986452,0.19153203,0.5764496,0.2320184
1306494814,0.32600155,0.3669486,0.30704984
1306686788,0.41785768,0.27905712,0.3030852
1306967375,0.29394954,0.40302825,0.30302227
1307298761,0.27512828,0.45856658,0.26630506
1307484785,0.6622089,0.14274132,0.19504982
1307526222,0.39338705,0.2997607,0.30685228
1307672048,0.21132894,0.2355914,0.5530797
1308389893,0.33459932,0.29673338,0.36866733
1308411567,0.3635407,0.3537612,0.28269812
1308520435,0.34600168,0.23312242,0.42087594
1308854870,0.37228307,0.34585148,0.28186545
1308923543,0.3268086,0.36069977,0.31249166
1309346420,0.19613703,0.60023713,0.20362587
1309374619,0.29940462,0.30954802,0.39104736
1309512064,0.2959236,0.3511537,0.35292262
1309904801,0.3213377,0.348099,0.33056328
1310186047,0.2707267,0.27725285,0.4520205
1310203577,0.3654756,0.36906248,0.26546195
1310937585,0.31630182,0.35288426,0.33081397
1310939756,0.35107315,0.32619998,0.32272682
1311009592,0.5865252,0.2065996,0.20687525
1311447679,0.6322395,0.1563611,0.21139936
1311653615,0.43372032,0.24066561,0.32561406
1312196828,0.39253286,0.3037015,0.30376562
1312466737,0.6399616,0.16083038,0.19920802
1312699153,0.33088917,0.31845552,0.35065535
1312838028,0.33861044,0.361444,0.2999455
1313337499,0.48749408,0.26744276,0.24506314
1313759320,0.47123656,0.275169,0.2535945
1314104669,0.38279173,0.29707825,0.32013002
1314902939,0.41478157,0.31143618,0.27378228
1315783043,0.4307845,0.31348896,0.25572658
1315887282,0.20905155,0.23222154,0.5587269
1316205664,0.26536942,0.2913493,0.44328123
1316261032,0.53161883,0.22048497,0.2478962
1316574719,0.22866055,0.37669185,0.3946476
1316612294,0.30700168,0.38010415,0.31289423
1316791776,0.2970906,0.44991532,0.25299403
1317900350,0.41662082,0.30324492,0.2801342
1318196309,0.42196658,0.29506224,0.2829712
1318562583,0.3085245,0.34126982,0.35020572
1319374373,0.4252115,0.2862871,0.28850147
1320299090,0.34561372,0.34161103,0.31277528
1320485906,0.64850765,0.17714219,0.1743502
1320784543,0.14325403,0.67976695,0.17697906
1320987470,0.45543712,0.19787443,0.34668845
1321562281,0.2899054,0.289502,0.42059258
1321847781,0.15947723,0.66182095,0.17870182
1321930260,0.5276521,0.22000426,0.25234362
1322096209,0.5958197,0.18704638,0.21713382
1322231942,0.2734896,0.46561876,0.2608916
1322568446,0.5650742,0.21442132,0.22050449
1322591284,0.51482695,0.25360104,0.23157196
1322731127,0.5048685,0.2521991,0.2429324
1322978532,0.34229586,0.36198962,0.29571456
1323251327,0.21924092,0.15084279,0.6299163
1323477353,0.22212039,0.57660985,0.2012698
1324364851,0.21172494,0.4604332,0.32784197
1324683190,0.29530844,0.32826906,0.37642246
1325668840,0.52918315,0.21019214,0.26062468
1326035233,0.25736982,0.3716022,0.37102795
1326107505,0.27841046,0.3846442,0.33694535
1327419676,0.43685502,0.3024509,0.26069406
1328164240,0.31190225,0.31834322,0.36975446
1330157007,0.20397675,0.524949,0.27107415
1330831115,0.6825064,0.15328412,0.16420944
1331014585,0.20993915,0.23088326,0.5591776
1331111310,0.26986432,0.35178578,0.37834984
1331460207,0.4542585,0.2652046,0.28053695
1331766462,0.1569046,0.1682997,0.6747957
1332220814,0.3456745,0.37073377,0.28359172
1332590888,0.36669517,0.30434734,0.32895756
1332730184,0.31175122,0.33887678,0.34937197
1332742386,0.24297054,0.41071185,0.34631762
1332772465,0.371759,0.24106856,0.38717246
1333978835,0.1581825,0.6468454,0.1949721
1335023623,0.4979588,0.274709,0.22733226
1335189066,0.19510481,0.24941519,0.55548006
1335241884,0.30829805,0.31346545,0.37823647
1336851054,0.40392473,0.2930695,0.30300578
1337375102,0.13568898,0.12214768,0.7421634
1337703926,0.20584331,0.57965726,0.21449943
1338370333,0.35389355,0.38472146,0.26138505
1338408103,0.23226435,0.25403547,0.5137002
1338496964,0.46322662,0.29126942,0.24550396
1339302388,0.3038537,0.41311437,0.28303194
1339708498,0.2857499,0.30894622,0.40530387
1339970107,0.5202995,0.21184191,0.2678586
1340546915,0.3935544,0.28794527,0.31850034
1340983824,0.28215262,0.40120682,0.31664053
1341234731,0.2240989,0.43979692,0.33610424
1341298068,0.2721509,0.42299506,0.304854
1341742222,0.4816392,0.27480164,0.24355912
1341748326,0.17279494,0.60187,0.22533508
1343333924,0.44417217,0.3043867,0.25144118
1343816926,0.38014883,0.29836553,0.32148564
1344670745,0.5903033,0.2101992,0.19949746
1344799676,0.4530298,0.28565228,0.2613179
1344861789,0.4256,0.30664653,0.26775345
1345309379,0.3179683,0.31986678,0.36216488
1345497924,0.23189323,0.40024254,0.3678643
1345596501,0.6109221,0.18525158,0.20382637
1346212348,0.5080323,0.25149378,0.24047387
1346232939,0.48258618,0.27156764,0.24584617
1346241706,0.36114118,0.33359054,0.30526826
1346256583,0.30006367,0.34448627,0.35545006
1346809321,0.1101194,0.7623702,0.12751041
1346840064,0.25576437,0.17299062,0.57124496
1347155858,0.10626976,0.77470845,0.119021766
1348405328,0.22793494,0.5261607,0.24590434
1348995879,0.43931788,0.27839547,0.28228667
1349183884,0.09666161,0.08023025,0.82310814
1349561407,0.20839833,0.52253765,0.26906407
1350056700,0.54411477,0.23698296,0.2189023
1350516773,0.26739568,0.33832088,0.39428347
1350718674,0.43602207,0.31680858,0.2471693
1351036936,0.44242817,0.23839256,0.31917927
1351386890,0.24557516,0.2703569,0.484068
1351666641,0.40775532,0.28142467,0.31082
1351728172,0.2916623,0.33944136,0.36889625
1351786489,0.21391562,0.5069111,0.27917325
1351964649,0.54252493,0.17828356,0.27919152
1352071229,0.41574436,0.28195736,0.30229825
1352349749,0.41520527,0.28488556,0.2999091
1352654066,0.2708675,0.40986472,0.31926772
1352839830,0.5451516,0.23270932,0.22213916
1352919106,0.4493107,0.29491478,0.25577453
1353003322,0.3643981,0.37664813,0.25895372
1354393027,0.37506,0.31457266,0.31036735
1355079867,0.26474568,0.4336151,0.3016392
1355320625,0.22591658,0.20168485,0.57239854
1355326667,0.42158186,0.30782193,0.27059618
1355480656,0.09203181,0.7813823,0.12658586
1356046198,0.13141222,0.121126994,0.7474608
1356727678,0.37886924,0.24299473,0.37813604
1356745313,0.32493004,0.2314708,0.44359913
1356991321,0.20894687,0.21087733,0.5801758
1357009874,0.30064324,0.40206963,0.29728717
1357152816,0.33368072,0.41055506,0.25576422
1357448390,0.39788708,0.33975312,0.2623598
1358469480,0.15600672,0.6707897,0.1732036
1358576949,0.28135654,0.28779125,0.43085226
1359215871,0.11237957,0.10125919,0.7863613
1359434044,0.15946504,0.60581976,0.23471525
1359906785,0.2900661,0.4654957,0.24443811
1360694269,0.3153644,0.36633405,0.31830153
1360856708,0.43022826,0.30449364,0.26527816
1361007912,0.30179915,0.27027658,0.42792422
1361339214,0.38480207,0.30093852,0.31425944
1361425402,0.39095533,0.34495354,0.2640911
1362002413,0.23701431,0.21261956,0.55036604
1362342387,0.2599936,0.44089043,0.29911602
1363062490,0.20173852,0.5219979,0.27626356
1363224626,0.42003095,0.2997702,0.28019878
1364099144,0.6028395,0.19954197,0.19761853
1364479491,0.35966402,0.32869866,0.31163725
1364629972,0.22409011,0.31390312,0.46200678
1364710980,0.33443213,0.3355362,0.33003166
1365086826,0.31844375,0.40297708,0.27857912
1365105112,0.20702492,0.22423664,0.56873846
1365212412,0.30599073,0.4075192,0.28649014
1365285845,0.7965269,0.084403664,0.119069375
1365462534,0.5123241,0.21819247,0.26948348
1365940587,0.46854025,0.2977261,0.23373368
1366313892,0.33996204,0.307818,0.35221997
1366380150,0.31821987,0.33359453,0.3481855
1366441458,0.26201218,0.2914512,0.4465366
1366940833,0.29925182,0.1554304,0.5453177
1367132834,0.33089623,0.3296037,0.33950007
1367803626,0.20922317,0.5383511,0.25242564
1369278644,0.67314166,0.14521615,0.18164219
1369436824,0.44400385,0.25773826,0.29825795
1369736016,0.32959378,0.34090427,0.329502
1370850381,0.16653463,0.2362929,0.5971725
1371024457,0.3179144,0.37228626,0.30979937
1371433032,0.35038272,0.30321908,0.34639817
1371910286,0.11905872,0.7404101,0.14053114
1372457336,0.31805837,0.37011063,0.311831
1372545992,0.38810116,0.3139637,0.2979351
1372713324,0.35290647,0.30569142,0.34140208
1372731951,0.45110995,0.28400406,0.264886
1373118365,0.2676528,0.4363543,0.2959929
1373323064,0.3214884,0.28436962,0.39414194
1373718902,0.46560094,0.29271647,0.24168263
1373761899,0.30416983,0.35249686,0.34333336
1373786765,0.36546993,0.22499871,0.40953133
1374225581,0.46581444,0.25490728,0.27927828
1375088356,0.17337587,0.6460007,0.18062355
1376181302,0.2938457,0.3572924,0.34886187
1378679799,0.1451522,0.13933626,0.7155116
1379238332,0.39180714,0.24886072,0.3593321
1379423973,0.42547235,0.2765766,0.29795095
1380212712,0.21274598,0.23939034,0.5478637
1380424796,0.553623,0.20597118,0.24040583
1380472670,0.20618421,0.2731585,0.52065724
1381380218,0.2253246,0.4307829,0.34389248
1381852384,0.5328988,0.26694041,0.20016077
1382685133,0.19304405,0.56059855,0.24635746
1382836111,0.31337798,0.3451757,0.3414463
1383079961,0.64086854,0.18141235,0.17771901
1383819396,0.28190836,0.13652109,0.58157057
1384301483,0.33572587,0.406745,0.25752902
1384414325,0.5319008,0.2079897,0.2601095
1385621062,0.456078,0.23842895,0.30549303
1387021034,0.36728677,0.28003076,0.3526825
1387075958,0.20632723,0.18894587,0.60472685
1387749668,0.10185251,0.77855027,0.11959731
1387777340,0.38408792,0.3123775,0.30353454
1387802015,0.30879018,0.31537166,0.37583816
1387817526,0.2204728,0.5421788,0.23734836
1387822931,0.3216432,0.40252993,0.27582687
1387898471,0.6536426,0.14112757,0.20522982
1387962239,0.14102957,0.1351051,0.72386533
1388215929,0.340125,0.38606873,0.27380624
1388891897,0.5112924,0.17815168,0.31055596
1389771253,0.55410445,0.2182369,0.22765864
1390371900,0.68393433,0.14142029,0.17464538
1390586550,0.06571334,0.84183085,0.0924558
1390675075,0.2906864,0.39493677,0.3143768
1390997763,0.38800853,0.3367598,0.27523166
1391508231,0.2307304,0.2326817,0.5365879
1391948810,0.26550728,0.24083188,0.49366078
1393294943,0.57208306,0.2067131,0.22120391
1393453378,0.3547915,0.36547586,0.2797326
1393665672,0.21111557,0.56097126,0.2279132
1393713307,0.46553358,0.2702776,0.26418877
1395064630,0.22976282,0.52378505,0.24645211
1395405066,0.39534494,0.2838156,0.3208394
1395814314,0.10560058,0.767168,0.12723145
1396403401,0.15295725,0.6823794,0.1646633
1396671661,0.26980522,0.26858255,0.46161214
1397165254,0.5104512,0.2586472,0.23090154
1397575040,0.50400895,0.2198702,0.2761209
1397633716,0.330394,0.33487746,0.33472857
1397713062,0.37133723,0.2243759,0.40428686
1397766259,0.22902973,0.47570908,0.29526126
1397801236,0.31326413,0.32104278,0.36569312
1398505432,0.4991775,0.20036882,0.3004537
1400768435,0.34633565,0.30736434,0.3463
1401802131,0.10536121,0.09189005,0.80274874
1402376342,0.40175766,0.27175125,0.32649115
1402948402,0.38136402,0.30451304,0.31412295
1404258661,0.23361784,0.40331483,0.36306733
1406272189,0.21753994,0.500728,0.28173208
1406395675,0.32027,0.31682757,0.36290246
1406725272,0.4503507,0.25885528,0.29079404
1406862971,0.43537816,0.30940667,0.25521517
1406927163,0.14806485,0.6531839,0.19875123
1407649224,0.32740125,0.3117805,0.3608183
1407923596,0.36619562,0.35302088,0.2807835
1408279353,0.30745247,0.27951667,0.4130308
1408332737,0.3089865,0.3962119,0.2948016
1408343105,0.2733819,0.4225806,0.3040375
1409658822,0.23921783,0.47160658,0.2891755
1409938623,0.55376804,0.19942534,0.2468066
1410650699,0.3532466,0.3044391,0.34231427
1410706180,0.32859197,0.35779488,0.31361312
1411768221,0.2802383,0.25381905,0.46594277
1412032810,0.46439123,0.296305,0.23930378
1412320610,0.26676118,0.36601415,0.3672247
1413001075,0.52221787,0.26138654,0.21639557
1413281898,0.3231149,0.31311014,0.36377487
1413744772,0.34546515,0.33272356,0.32181135
1414064927,0.52245957,0.23802777,0.23951268
1414367496,0.20903432,0.3795891,0.41137657
1414977918,0.22771662,0.5120884,0.26019496
1415548931,0.1445164,0.6566506,0.19883302
1415561991,0.29063672,0.27707297,0.43229032
1416627236,0.3722088,0.34213805,0.2856532
1417038659,0.3776307,0.41784167,0.20452756
1417123276,0.21017309,0.5581567,0.23167022
1417763187,0.37068477,0.35813257,0.2711827
1417928463,0.40159804,0.29820326,0.30019867
1417963978,0.35746405,0.30522493,0.33731103
1418621230,0.70186174,0.1318403,0.16629794
1418637553,0.41930938,0.3218993,0.25879127
1418779531,0.21895316,0.4653668,0.31568
1419037010,0.16490448,0.6074634,0.22763212
1419583301,0.39772952,0.3169523,0.2853182
1419883522,0.50650686,0.24560598,0.24788718
1420331269,0.14781371,0.13647683,0.7157095
1420462735,0.2610416,0.26860684,0.4703515
1420494169,0.2433106,0.32364678,0.43304268
1421092665,0.35465038,0.32282075,0.32252884
1421114857,0.27043915,0.37842074,0.35114005
1421864021,0.32874492,0.29523343,0.37602162
1422367383,0.39408287,0.35984173,0.2460754
1423057514,0.3242803,0.33450156,0.3412181
1423240450,0.3077153,0.30575934,0.38652533
1423892450,0.37564787,0.32197642,0.3023757
1424053608,0.27536651,0.4421926,0.28244087
1424271115,0.27223408,0.35423836,0.3735276
1424318370,0.5070879,0.2545273,0.23838477
1424404514,0.12827855,0.118743174,0.75297827
1424545320,0.23841375,0.24025549,0.5213308
1424772732,0.45827478,0.26784283,0.27388242
1425296441,0.33760783,0.31143382,0.3509584
1425824350,0.73926073,0.11407864,0.14666066
1426211643,0.23656614,0.5199284,0.24350552
1426442280,0.14906363,0.6740112,0.17692526
1426489552,0.73985296,0.11601426,0.1441328
1426772748,0.29113987,0.41356862,0.29529157
1427409317,0.360671,0.32555044,0.3137786
1427813073,0.25099805,0.28282467,0.46617737
1428159031,0.14013724,0.7034774,0.15638539
1428166073,0.15376994,0.14569174,0.7005384
1428694254,0.5292293,0.23315999,0.23761068
1429272560,0.30759788,0.3271632,0.3652389
1429431626,0.3562579,0.28793076,0.35581136
1430675901,0.37001222,0.30168077,0.32830694
1430947451,0.3605258,0.37428242,0.2651918
1431149709,0.25927663,0.40336347,0.33735994
1431561240,0.3147386,0.4008192,0.2844422
1432032997,0.47770235,0.2903218,0.23197584
1432426958,0.3130268,0.42537192,0.2616013
1432430879,0.17633885,0.17434363,0.64931756
1432443034,0.23073189,0.2408557,0.5284124
1432525514,0.3187886,0.33069384,0.35051763
1433112707,0.15933304,0.15364042,0.6870265
1433151637,0.16440414,0.17321557,0.6623802
1433502355,0.31463978,0.37301037,0.31234986
1433752265,0.45762858,0.2689099,0.27346155
1434827997,0.32843098,0.34378695,0.32778212
1434992319,0.1272143,0.117876194,0.7549096
1434992725,0.29587048,0.42509797,0.2790315
1435200927,0.2245263,0.2725746,0.502899
1435856484,0.32916555,0.27527,0.3955645
1436082146,0.36402518,0.35355458,0.2824202
1436275158,0.25776675,0.30403617,0.43819708
1436548192,0.73366,0.12007303,0.14626698
1436631749,0.07422751,0.8312385,0.09453392
1437259090,0.15951735,0.611725,0.22875765
1437350757,0.32809216,0.25865868,0.4132492
1437446456,0.7194649,0.094467804,0.18606734
1437845351,0.31936237,0.23638421,0.4442534
1438182873,0.3079922,0.33200502,0.3600028
1438347181,0.32684797,0.3172533,0.35589874
1438613970,0.15709749,0.16543435,0.6774682
1439127472,0.25489938,0.2936338,0.45146686
1439501696,0.25222486,0.26778826,0.47998688
1439818115,0.17786808,0.63319385,0.18893805
1439856525,0.12707093,0.7492961,0.12363289
1440362807,0.13894184,0.70769304,0.1533652
1441173111,0.7208378,0.12530975,0.15385243
1441511750,0.3198326,0.3149319,0.36523548
1441836179,0.24031876,0.22239152,0.5372897
1441870881,0.40373558,0.31432816,0.2819362
1442711069,0.3712596,0.34995803,0.2787824
1443084227,0.32509324,0.3244824,0.35042435
1443710886,0.31952557,0.32753888,0.35293564
1443768734,0.19992533,0.55725694,0.2428177
1443802372,0.22245087,0.4722759,0.3052732
1445013422,0.33258796,0.2909463,0.3764658
1446129524,0.36928502,0.37560195,0.25511312
1446823475,0.38849005,0.25053972,0.36097026
1447166509,0.37170175,0.339173,0.28912526
1447212806,0.45406875,0.29857156,0.24735962
1447385104,0.24441878,0.39130884,0.36427242
1447444197,0.42402488,0.30357203,0.27240303
1447587465,0.24358518,0.30886918,0.44754556
1447959071,0.34433714,0.32373092,0.3319319
1448401925,0.47189683,0.2167461,0.31135702
1449016169,0.10316281,0.7792986,0.1175386
1449197224,0.19435753,0.53934515,0.2662973
1449295660,0.409315,0.32251242,0.26817253
1449669209,0.35411528,0.3324119,0.3134728
1449844063,0.30797347,0.3721396,0.31988695
1450028060,0.1958836,0.16210131,0.64201504
1450518347,0.3061493,0.4164408,0.27740988
1450871500,0.12982075,0.72550744,0.14467181
1451152380,0.39090493,0.27672538,0.33236974
1451514040,0.11183617,0.76383287,0.12433103
1451545611,0.24952841,0.22446842,0.5260032
1451681485,0.5327707,0.2205006,0.24672873
1451930406,0.23290114,0.48317593,0.28392288
1452304381,0.34218356,0.3908502,0.26696625
1452666494,0.3841157,0.33123064,0.28465372
1452941756,0.10718143,0.771871,0.12094764
1453275667,0.45969963,0.2988397,0.2414607
1453922989,0.5449663,0.18723029,0.2678034
1454155465,0.2844493,0.335283,0.38026765
1455161464,0.24246028,0.26409036,0.49344933
1455343712,0.3424542,0.34024304,0.3173028
1455517700,0.15473053,0.6666893,0.17858016
1455801967,0.13426308,0.71606714,0.14966984
1456229078,0.28383866,0.32249302,0.39366826
1457808206,0.16309735,0.14533679,0.69156593
1457810821,0.14650863,0.6734733,0.18001816
1460763692,0.2009143,0.5765085,0.22257724
1461105030,0.2318975,0.23506594,0.5330366
1462822892,0.3594614,0.3653095,0.27522913
1463103549,0.35832697,0.35020036,0.29147264
1463310747,0.23799603,0.5555634,0.20644055
1463741748,0.20671813,0.13167001,0.6616118
1464173919,0.29182813,0.43322447,0.27494732
1464423400,0.09368251,0.08863314,0.81768435
1464698232,0.24553369,0.2379199,0.5165464
1465276384,0.2905701,0.31748176,0.39194813
1465557184,0.2945127,0.32128006,0.38420728
1466222115,0.30936676,0.41445634,0.27617693
1466392803,0.29558918,0.40027004,0.3041408
1467428834,0.24062145,0.39734754,0.36203104
1467868124,0.38031122,0.3313169,0.2883719
1467910517,0.1182378,0.73666406,0.14509812
1467929109,0.45308712,0.310653,0.23625986
1468190282,0.10698969,0.10157299,0.7914373
1468217140,0.5933769,0.2103587,0.19626442
1469579917,0.35379606,0.31928527,0.32691863
1469662202,0.4507359,0.26129916,0.2879649
1469926157,0.16466658,0.6651788,0.17015472
1470942814,0.39449897,0.30688727,0.2986138
1471132823,0.46696728,0.22840926,0.30462345
1471543805,0.2406719,0.30270725,0.4566209
1471831526,0.47438663,0.27325085,0.2523625
1472051998,0.33286324,0.310457,0.3566798
1472356212,0.21566139,0.54401857,0.24032006
1472865337,0.33522516,0.34328273,0.32149217
1473441771,0.18650463,0.57297057,0.24052478
1474314415,0.35654566,0.36547607,0.27797827
1474329832,0.3148882,0.37899014,0.30612165
1474891450,0.8504662,0.056642484,0.092891335
1475805146,0.7307817,0.09522363,0.1739947
1475826790,0.29355222,0.32840785,0.37803987
1476256679,0.34591913,0.37672916,0.27735165
1476446078,0.6313743,0.1827288,0.18589692
1476756914,0.55629855,0.20106664,0.24263486
1476818143,0.29535475,0.38598034,0.3186649
1476967817,0.36400306,0.37435284,0.2616441
1476988458,0.11447027,0.10351285,0.7820169
1477685182,0.44811696,0.28090033,0.2709827
1478360078,0.3150914,0.31433424,0.37057433
1478625468,0.23725465,0.5258693,0.23687609
1480799350,0.3889216,0.2870161,0.32406232
1481469002,0.6463281,0.15972702,0.19394493
1481659681,0.2891105,0.37666354,0.33422595
1481948101,0.62687194,0.15265308,0.22047497
1482454909,0.3507932,0.32384515,0.32536164
1482467653,0.26743722,0.46082118,0.27174166
1482845240,0.45774367,0.2753652,0.26689112
1482962359,0.17472097,0.17679638,0.6484826
1483028275,0.37342516,0.37930185,0.24727295
1483480798,0.6348884,0.18851589,0.17659572
1483819973,0.26195318,0.38969883,0.348348
1484371658,0.24048498,0.2214564,0.5380586
1485680685,0.13516313,0.121030696,0.7438062
1485942194,0.30251387,0.33297682,0.36450928
1486097170,0.52631116,0.21077411,0.26291475
1487294285,0.36920127,0.33673352,0.2940652
1487887141,0.1050635,0.7484374,0.1464991
1488555719,0.24875371,0.41187695,0.33936936
1488797794,0.42010075,0.3328796,0.24701962
1488849978,0.3297984,0.2806786,0.38952306
1489581310,0.113459535,0.7420417,0.14449877
1489930029,0.25975928,0.45723066,0.28301
1490064998,0.23059863,0.4999055,0.2694959
1490466138,0.59242654,0.19819364,0.20937985
1490699511,0.33220145,0.33244187,0.33535668
1490741381,0.32103512,0.28056747,0.39839736
1490956006,0.38440424,0.29871097,0.3168848
1491884203,0.28765932,0.3294991,0.38284162
1491887725,0.3925401,0.3669668,0.24049307
1491922788,0.12520958,0.732475,0.14231539
1492156199,0.38695693,0.33989605,0.273147
1492658572,0.637378,0.1725455,0.19007657
1493050030,0.55472124,0.21695156,0.22832716
1493301995,0.3304136,0.40926188,0.26032454
1493348304,0.38152644,0.33652633,0.28194723
1493974534,0.08501546,0.07763152,0.83735305
1494015614,0.2763997,0.3586026,0.3649977
1494677601,0.18138139,0.59663194,0.22198671
1494755516,0.5544355,0.18655121,0.25901327
1494914031,0.45278057,0.2655763,0.28164306
1495359855,0.3514476,0.35191658,0.29663584
1495882774,0.18978631,0.19462605,0.61558765
1496266833,0.39178342,0.361664,0.24655253
1497584626,0.323217,0.2600784,0.41670462
1499109074,0.33975288,0.34918645,0.3110607
1499707688,0.26396137,0.44843087,0.28760785
1499844766,0.31297168,0.34050363,0.34652466
1501280830,0.49110577,0.22366066,0.28523356
1501744210,0.5083347,0.247743,0.24392231
1502267284,0.72227836,0.12023,0.15749165
1502714461,0.37234,0.3292165,0.29844347
1502720069,0.7002138,0.115921214,0.18386503
1503116999,0.3848967,0.29839227,0.31671104
1503328582,0.31913128,0.45424294,0.22662573
1504104102,0.32296777,0.33448088,0.34255126
1504473621,0.40198395,0.36236367,0.2356524
1505780367,0.07994466,0.8040909,0.1159644
1506414136,0.24456005,0.47911894,0.27632105
1506607259,0.6999848,0.12998718,0.17002809
1506890350,0.4133781,0.27775422,0.3088677
1507523575,0.3043543,0.2705025,0.42514318
1507718084,0.495696,0.25516683,0.24913718
1507760512,0.28236002,0.26429918,0.45334074
1508663882,0.22821593,0.24182157,0.5299625
1508736364,0.2611294,0.2910542,0.44781646
1508823480,0.3517872,0.3173588,0.330854
1508878309,0.4728584,0.26894933,0.2581923
1509074466,0.30437225,0.34308204,0.3525457
1509374546,0.6402094,0.13875706,0.2210335
1509527944,0.4246695,0.29843327,0.27689722
1510232772,0.23380938,0.2493627,0.51682794
1510497363,0.36781985,0.3824426,0.24973759
1510660333,0.17796281,0.46631223,0.35572505
1511347659,0.33733612,0.2766483,0.3860155
1511620109,0.22644033,0.4894021,0.2841576
1512207463,0.11161113,0.1350017,0.75338715
1512512102,0.41715842,0.3191468,0.26369476
1512655073,0.36021668,0.3543985,0.2853848
1512947637,0.44033486,0.26899928,0.2906659
1513171026,0.60343075,0.18642977,0.21013948
1513204349,0.28134158,0.33096015,0.38769823
1513262633,0.10089093,0.08944068,0.8096684
1513369985,0.56426346,0.22875485,0.20698169
1513520425,0.211289,0.50743735,0.28127357
1513678923,0.34339583,0.3636854,0.29291874
1513917216,0.2574878,0.51054114,0.23197103
1514434817,0.24802706,0.4092965,0.34267646
1514956624,0.38950786,0.32329306,0.28719905
1515194969,0.43418455,0.33252376,0.23329163
1515954651,0.6732133,0.14283536,0.18395135
1516653100,0.4641883,0.24917226,0.28663942
1516727875,0.30756518,0.35217687,0.3402579
1516766796,0.46685234,0.308884,0.22426373
1516797322,0.23194376,0.5337423,0.23431398
1517088078,0.31242874,0.47234207,0.21522923
1517313462,0.40377292,0.31148696,0.28474003
1517393005,0.6868487,0.13123399,0.18191738
1518282581,0.2941096,0.43551,0.27038044
1518369374,0.80877733,0.07321497,0.11800762
1518434714,0.21946701,0.547168,0.23336494
1518560675,0.49972525,0.2820631,0.21821162
1518731506,0.22653843,0.23840582,0.53505576
1520825762,0.5076167,0.2530303,0.2393529
