id,pA,pB,pTie
1171093015,0.30462465,0.21928947,0.47608584
1171265851,0.41114858,0.30822644,0.28062493
1171950621,0.3997523,0.3262984,0.27394938
1172386840,0.40493572,0.32426742,0.27079684
1173113047,0.31299046,0.41226625,0.27474335
1173653089,0.19934551,0.17634152,0.624313
1174221678,0.52729607,0.24960984,0.22309408
1174871434,0.36057192,0.29612026,0.3433078
1175513342,0.39120585,0.33692813,0.27186602
1175545154,0.33169052,0.3478962,0.32041317
1175869758,0.3481105,0.40105775,0.25083178
1176333207,0.29755667,0.37449104,0.3279523
1176642525,0.35161823,0.3120492,0.3363326
1177166079,0.56442875,0.20497735,0.23059389
1177241998,0.19730118,0.57791555,0.22478333
1177499145,0.08706165,0.09080125,0.8221371
1177791439,0.24239017,0.2033541,0.5542557
1178706650,0.17867178,0.5813757,0.23995249
1179393569,0.20906004,0.18646762,0.60447234
1179493554,0.21978964,0.5130318,0.26717865
1179628355,0.34832782,0.23157027,0.42010194
1180455698,0.10879393,0.77829784,0.11290818
1180715321,0.25183487,0.46424422,0.28392094
1181574893,0.37317082,0.33493578,0.29189333
1182061990,0.28817233,0.40294418,0.3088835
1182362266,0.33126792,0.35233283,0.3163992
1182500018,0.63843834,0.14926833,0.21229328
1182845551,0.33267614,0.32214725,0.34517658
1182876783,0.26953387,0.32259533,0.4078708
1183623397,0.4360617,0.28917098,0.2747674
1184095573,0.30099016,0.33913776,0.35987204
1184136323,0.30484456,0.2897141,0.40544128
1184170642,0.32441905,0.38145578,0.29412514
1184971014,0.23777631,0.5126473,0.24957645
1185212589,0.14920333,0.5177815,0.3330152
1185527251,0.5901639,0.19444655,0.21538955
1185991355,0.0979415,0.09889463,0.80316395
1186478099,0.34770027,0.3351931,0.3171067
1187439836,0.32513076,0.29196543,0.38290378
1187446450,0.29875728,0.39466012,0.30658263
1187915347,0.3900175,0.3440092,0.26597333
1188192931,0.341592,0.3551869,0.30322105
1188457718,0.5014848,0.24406093,0.25445428
1189120228,0.2221531,0.4833915,0.29445538
1189512000,0.33280188,0.31876442,0.3484337
1189550516,0.23533395,0.43376422,0.3309019
1190730907,0.107083395,0.7749167,0.117999956
1190747286,0.4318325,0.2965586,0.27160895
1191814503,0.26736164,0.2639075,0.46873087
1192349715,0.669724,0.13140498,0.19887099
1193357512,0.09664896,0.09638603,0.80696493
1193601329,0.37851903,0.30435434,0.31712663
1193606506,0.3310084,0.22545357,0.443538
1193751708,0.24406049,0.22134519,0.5345943
1194649314,0.17229648,0.66205627,0.16564722
1194738124,0.46964702,0.28356832,0.24678461
1194895982,0.5480375,0.25059775,0.20136473
1194943107,0.3668008,0.34902808,0.28417107
1194973629,0.5613892,0.23932436,0.19928637
1195038950,0.31522277,0.3765925,0.3081848
1195237247,0.1401444,0.15634274,0.70351285
1195442324,0.2223948,0.20649478,0.5711104
1195687963,0.36664382,0.33415735,0.29919884
1196670849,0.19867158,0.63195574,0.16937266
1197131424,0.17253599,0.6260795,0.20138451
1197216736,0.29172695,0.38314068,0.32513234
1197482038,0.36740598,0.2986567,0.33393738
1197647732,0.11396437,0.100895174,0.7851404
1197967062,0.31298926,0.38728964,0.29972106
1198008923,0.25839415,0.36178893,0.37981695
1198151226,0.59876007,0.19466352,0.20657647
1198296007,0.12299614,0.73247063,0.14453322
1198390485,0.36127573,0.31804705,0.32067716
1198993175,0.3120702,0.35834485,0.3295849
1199793812,0.34586832,0.31415057,0.33998105
1200893794,0.1032801,0.7762115,0.12050837
1200967894,0.33924368,0.32186458,0.33889174
1201324105,0.15767239,0.13432589,0.7080017
1201359234,0.3673652,0.35673678,0.27589807
1202211380,0.40603957,0.32729083,0.26666957
1202497583,0.2879304,0.30349678,0.40857273
1202626703,0.3354561,0.34058344,0.32396054
1202808027,0.3985289,0.2555367,0.3459344
1203443063,0.31715298,0.31819656,0.36465043
1203769527,0.31624657,0.3563378,0.32741567
1204084568,0.21403958,0.48687506,0.29908532
1204147315,0.33307815,0.2420834,0.42483842
1204285535,0.33141142,0.3957723,0.2728162
1204530623,0.23253796,0.23250312,0.5349589
1204560214,0.3366455,0.3271945,0.33615997
1205425022,0.26910412,0.34587768,0.38501823
1206381934,0.3457877,0.3794669,0.27474543
1207796994,0.4330795,0.2998131,0.26710743
1208001393,0.4191998,0.32351834,0.25728184
1208197065,0.3796973,0.19527215,0.4250306
1209804039,0.09637236,0.7874603,0.116167314
1210018045,0.47476223,0.24573399,0.27950382
1210037566,0.5546761,0.21900211,0.2263217
1210195699,0.1290106,0.6931752,0.17781419
1210323703,0.18548056,0.1898119,0.6247075
1210412512,0.47695905,0.30370337,0.21933757
1210654159,0.23193397,0.33676302,0.43130305
1211739432,0.32113898,0.28062114,0.39823982
1211775483,0.48370826,0.21534245,0.3009493
1211940697,0.33408868,0.35008872,0.31582266
1212230079,0.3388205,0.35624596,0.30493352
1212453872,0.2933965,0.29562908,0.41097438
1212840374,0.25415024,0.23325828,0.51259154
1212993341,0.14427477,0.69194686,0.16377842
1214292740,0.29183015,0.41408372,0.29408622
1215212252,0.33226195,0.35068855,0.31704956
1215251296,0.38320217,0.3641803,0.25261748
1216363059,0.21447694,0.45778435,0.3277387
1216519211,0.33108473,0.3800155,0.28889987
1217190003,0.09331579,0.7698461,0.13683812
1217258236,0.75059503,0.11250482,0.13690023
1217615011,0.47187066,0.24591807,0.28221133
1217829647,0.16151305,0.6418083,0.19667868
1217886931,0.2679232,0.41230664,0.3197701
1217900829,0.27811125,0.30552047,0.4163683
1217950144,0.25201768,0.40964106,0.3383413
1218311626,0.1300029,0.7102907,0.15970643
1218386548,0.2524155,0.45161507,0.29596943
1219157793,0.3512742,0.32833117,0.32039467
1219491311,0.21373065,0.45880035,0.32746902
1219505119,0.252428,0.43135673,0.31621528
1219635778,0.504348,0.26336682,0.23228526
1219635881,0.26223782,0.32741663,0.41034552
1220595683,0.3114479,0.29867184,0.38988027
1221082261,0.22261672,0.52372366,0.2536596
1222328167,0.37509573,0.34157416,0.28333014
1222897858,0.30810565,0.36645058,0.32544366
1223899477,0.31360048,0.38297054,0.303429
1224788226,0.5093677,0.25794867,0.23268363
1225570580,0.13106579,0.7087218,0.16021235
1225571295,0.3307171,0.29790336,0.37137964
1226149481,0.4619652,0.28661078,0.25142398
1226393160,0.10580669,0.7923327,0.10186058
1226575296,0.09779214,0.78100806,0.12119975
1227389443,0.35073584,0.31977,0.32949412
1228050684,0.1324454,0.13106759,0.736487
1228811870,0.37709606,0.36101425,0.2618897
1228890838,0.38594198,0.31051075,0.30354732
1229057609,0.3121342,0.34951696,0.33834887
1229738846,0.2988211,0.4158398,0.28533906
1230977785,0.21810384,0.32498983,0.45690626
1231454730,0.22340514,0.20409547,0.57249933
1231742625,0.45741636,0.24260703,0.2999766
1231864881,0.37915507,0.30049106,0.32035387
1232229535,0.23909469,0.44752935,0.31337595
1232411224,0.3226763,0.3457283,0.3315954
1232681799,0.1615167,0.310579,0.52790433
1232856621,0.12443147,0.74601656,0.12955195
1233015553,0.19296622,0.5328463,0.27418754
1233652579,0.2061622,0.2105645,0.58327323
1233798389,0.2297586,0.5223591,0.24788238
1233856910,0.35445046,0.22907245,0.41647702
1233902208,0.29960224,0.25167185,0.44872582
1234165041,0.51675385,0.2615639,0.2216823
1234529749,0.38856184,0.33666798,0.27477017
1234634424,0.3163956,0.37709785,0.30650663
1235129660,0.33603227,0.35876963,0.30519807
1235146444,0.3508903,0.2886821,0.36042762
1235441758,0.2093526,0.21204118,0.5786062
1235588008,0.2938462,0.35684106,0.3493127
1235782726,0.40277585,0.30219075,0.29503343
1236022892,0.47709522,0.29842088,0.22448386
1237652354,0.46668464,0.30269545,0.23061992
1237777695,0.37037864,0.32619286,0.30342853
1237843407,0.17248715,0.15880002,0.6687128
1238078781,0.3849737,0.332172,0.2828543
1238418825,0.23783068,0.47595024,0.2862191
1238462488,0.38524318,0.33442536,0.2803314
1238948889,0.53784317,0.23353796,0.2286189
1239107982,0.19418234,0.1764792,0.6293385
1239509672,0.22080085,0.24287845,0.5363207
1240106122,0.45568585,0.28931862,0.2549954
1240688673,0.32444748,0.3710761,0.3044764
1241709308,0.41193515,0.32244012,0.26562464
1242549452,0.16625717,0.14980891,0.683934
1243200243,0.7719588,0.09948568,0.12855546
1243334923,0.3055857,0.4807012,0.21371308
1243383546,0.4105199,0.30850595,0.28097418
1243466116,0.34294266,0.3108458,0.3462116
1244152468,0.29159218,0.35251242,0.35589546
1244165326,0.4183919,0.27160165,0.31000644
1244876442,0.113312505,0.09361892,0.79306865
1244940821,0.20802179,0.17854941,0.6134288
1245229748,0.2863523,0.25266957,0.46097812
1245366340,0.50793314,0.23992322,0.25214365
1245574824,0.35734364,0.35417107,0.2884853
1245675458,0.61136,0.11857428,0.27006572
1245814472,0.33849916,0.37301397,0.28848693
1247395740,0.24311244,0.2031185,0.55376905
1247461883,0.26249957,0.4174683,0.3200321
1247943737,0.62105256,0.15612887,0.22281854
1248346203,0.42529812,0.28087515,0.2938268
1248437744,0.2474408,0.47005537,0.28250387
1248549624,0.3627453,0.2818748,0.3553799
1249024301,0.3634251,0.34159192,0.29498297
1250051065,0.38784042,0.33664343,0.27551627
1250203420,0.36896363,0.35227898,0.27875745
1250259215,0.2956001,0.43048048,0.27391937
1250645026,0.32888457,0.37778705,0.29332843
1250959194,0.3128471,0.38503528,0.30211765
1251091657,0.27316633,0.2408262,0.4860075
1251258732,0.32006255,0.36834145,0.31159604
1251543401,0.28110725,0.25753176,0.46136096
1251607363,0.20389552,0.5538459,0.24225868
1251844649,0.14835957,0.14850971,0.7031308
1252046649,0.43403915,0.29523256,0.27072823
1252121704,0.5248168,0.25358695,0.2215963
1252147554,0.36911622,0.23521534,0.39566848
1252215008,0.3554647,0.30268183,0.34185347
1252317063,0.27729046,0.2540195,0.46869004
1252541137,0.09155573,0.7884134,0.12003092
1252562013,0.4296019,0.30511484,0.2652833
1252574482,0.3685539,0.31091374,0.32053235
1252661581,0.2420946,0.24042863,0.5174768
1253105240,0.3669497,0.35354623,0.2795041
1253321703,0.25113982,0.46996573,0.2788945
1253777221,0.40382043,0.285474,0.31070554
1253917466,0.26899302,0.3568372,0.37416974
1254561371,0.2959169,0.33597085,0.36811224
1255603426,0.34421498,0.35419118,0.3015938
1255709121,0.21585996,0.24553171,0.5386083
1256108746,0.4202482,0.30817974,0.27157214
1256358890,0.29647356,0.41312495,0.29040155
1256438435,0.22313909,0.19485089,0.58201003
1256612177,0.33933425,0.3463591,0.3143066
1256822527,0.51689917,0.2273179,0.2557829
1256878690,0.46932364,0.24786171,0.28281468
1256898244,0.16726121,0.647075,0.18566376
1257255887,0.38349304,0.3358458,0.28066114
1257509469,0.43233964,0.24082838,0.326832
1258403052,0.61143607,0.20222278,0.18634115
1258654883,0.53048104,0.19550869,0.2740103
1258871699,0.34605682,0.3835273,0.2704159
1258984742,0.25456473,0.5077303,0.23770507
1259120238,0.68375206,0.15421185,0.1620361
1259247511,0.22983047,0.5391373,0.2310322
1259601214,0.19266148,0.21430789,0.5930307
1259783812,0.3673509,0.3295752,0.3030739
1260089658,0.21071273,0.50050646,0.28878084
1260574690,0.5374052,0.19924879,0.263346
1260999252,0.29834107,0.28236797,0.41929093
1261267797,0.23741658,0.5053629,0.25722045
1261371520,0.12488976,0.7193725,0.15573774
1261413512,0.40430307,0.32111245,0.27458453
1261651837,0.32029656,0.3812199,0.2984835
1261910680,0.3759258,0.31111735,0.31295678
1261978454,0.13801001,0.14397465,0.7180153
1262041391,0.3188821,0.2987467,0.38237125
1262532663,0.7510517,0.103083305,0.14586496
1262727792,0.25048888,0.33842894,0.41108215
1262796186,0.38415018,0.3192533,0.2965966
1262959395,0.36817583,0.2875703,0.3442539
1263696917,0.098678574,0.09261335,0.80870813
1263737691,0.25406423,0.43706402,0.30887187
1263764154,0.3047542,0.3945943,0.30065143
1264366401,0.5072969,0.27111563,0.22158748
1264401167,0.3301055,0.35778028,0.3121142
1264652944,0.36224362,0.29887918,0.33887723
1264798265,0.35122004,0.3260403,0.32273972
1265506135,0.27517137,0.3465908,0.37823787
1265581822,0.30347311,0.40245435,0.29407254
1265855345,0.27405578,0.3648722,0.36107203
1266061587,0.3494473,0.3104031,0.34014955
1267439750,0.5339743,0.2525323,0.2134934
1267499428,0.38148674,0.25904566,0.35946763
1267699086,0.39466023,0.32592332,0.27941647
1267731419,0.48813966,0.27592757,0.23593278
1267737329,0.31035498,0.2218273,0.46781778
1268612930,0.3680585,0.3228173,0.3091242
1269035545,0.25617212,0.31614447,0.4276834
1270853808,0.123135045,0.15187442,0.72499055
1270884233,0.70265716,0.134675,0.16266787
1272609166,0.61779696,0.1745257,0.20767732
1272693018,0.2937543,0.37804997,0.32819578
1273678988,0.4561056,0.2634627,0.28043172
1273942742,0.31594732,0.3268204,0.3572323
1274390419,0.51237816,0.2547348,0.232887
1274920045,0.25567117,0.3338811,0.41044772
1274938783,0.50217026,0.2726482,0.22518152
1275284689,0.33768174,0.33315873,0.3291596
1275545993,0.34817097,0.28602192,0.36580703
1275644258,0.18528725,0.6237771,0.1909356
1275678574,0.24562755,0.45518732,0.29918513
1276070284,0.31139126,0.4060225,0.2825863
1276856134,0.65648437,0.17317496,0.17034066
1276858352,0.21424282,0.44933048,0.33642668
1277061152,0.33777326,0.3408534,0.32137328
1277153972,0.4936046,0.2570709,0.24932446
1277541541,0.4015536,0.3471131,0.25133333
1277562094,0.21965216,0.49627477,0.2840731
1277986837,0.40199244,0.316525,0.28148252
1278840776,0.3974609,0.32232916,0.28020993
1279304592,0.22838245,0.47107723,0.3005404
1280662030,0.113945484,0.09558597,0.7904686
1281110743,0.29165998,0.29307687,0.41526315
1281129034,0.30560586,0.35816312,0.33623105
1281787003,0.27684748,0.44142693,0.28172562
1283064558,0.54503715,0.23377022,0.22119267
1283065489,0.4109986,0.30591935,0.283082
1283218241,0.19509469,0.36910427,0.43580106
1283515474,0.5346017,0.2332104,0.23218788
1283599873,0.285693,0.3088349,0.4054721
1284331691,0.42082214,0.27155924,0.30761856
1284462591,0.5746872,0.20106548,0.2242473
1284885844,0.12108012,0.11592454,0.7629954
1284938899,0.32998094,0.3541605,0.31585854
1285107688,0.6071519,0.19195184,0.20089623
1285149110,0.45360577,0.314202,0.23219217
1285168063,0.27747414,0.35812178,0.3644041
1285416221,0.53202736,0.20569967,0.262273
1286111169,0.48420525,0.28867447,0.22712027
1286310593,0.5984307,0.20952581,0.19204356
1287016099,0.22108637,0.21535294,0.56356066
1287027645,0.334194,0.36289176,0.30291426
1287384659,0.60683936,0.19175987,0.20140083
1287714888,0.3406246,0.32264066,0.33673486
1288098800,0.113291845,0.102976225,0.78373194
1290086007,0.328071,0.3462636,0.32566538
1290905066,0.22151026,0.57171565,0.20677401
1290947797,0.31482595,0.36266142,0.32251266
1291547665,0.18386406,0.5525045,0.2636314
1291557620,0.19916855,0.59566134,0.20517011
1291722430,0.18998069,0.16592519,0.64409417
1291966583,0.35951233,0.36138073,0.279107
1292541227,0.5402518,0.23240547,0.22734271
1292869662,0.1923053,0.5626287,0.24506606
1292945180,0.2743546,0.30549318,0.42015228
1293059465,0.48554695,0.28732187,0.22713116
1293650632,0.25198844,0.46849275,0.2795189
1293861908,0.34677973,0.3114612,0.34175903
1294196355,0.12373542,0.76213914,0.1141254
1294356630,0.38464823,0.29306513,0.32228667
1294460229,0.2737807,0.41000295,0.31621638
1294882022,0.3163787,0.38613036,0.29749092
1295192495,0.26906914,0.2796085,0.45132238
1295775858,0.3569427,0.3375998,0.30545747
1295994837,0.500196,0.24968393,0.25012007
1296049470,0.28206164,0.36180255,0.35613582
1297339113,0.16910331,0.18631694,0.64457977
1297809468,0.4323543,0.3324087,0.23523702
1297973918,0.7072991,0.12549588,0.167205
1298167396,0.45276222,0.29852065,0.24871711
1299027368,0.34190592,0.34754276,0.3105513
1300547363,0.24873173,0.46211597,0.2891523
1300750915,0.2553707,0.40508762,0.33954164
1301065642,0.48239022,0.22918448,0.28842527
1302075798,0.08661771,0.80799377,0.10538859
1302677701,0.36603028,0.3848971,0.24907258
1303075391,0.55171716,0.24485582,0.20342702
1303528044,0.45926225,0.27550066,0.2652371
1304068240,0.23467597,0.4640994,0.3012245
1304182838,0.35411698,0.36310863,0.2827744
1304824789,0.33550262,0.37056175,0.29393557
1305270452,0.3776202,0.30509016,0.3172897
1305471566,0.29627177,0.4038911,0.29983714
1306348642,0.24224469,0.22480746,0.5329479
1306382548,0.40781957,0.22495383,0.36722657
1307115591,0.22830431,0.5444878,0.22720796
1307809752,0.3552366,0.34619683,0.29856658
1307844957,0.3381097,0.23802255,0.42386773
1309784500,0.19959223,0.21589771,0.5845101
1309804361,0.6249833,0.1826243,0.19239241
1309808734,0.21998645,0.52948797,0.25052556
1310025043,0.62730896,0.17969364,0.1929974
1310048173,0.35695395,0.34770194,0.29534408
1310205430,0.18866792,0.60443044,0.20690171
1310408098,0.33028796,0.3439145,0.32579747
1311447523,0.24684654,0.49332505,0.25982833
1311565211,0.2515908,0.3508752,0.39753398
1312018895,0.37474337,0.23071873,0.3945379
1312060231,0.5967676,0.2010721,0.20216027
1312512326,0.27704078,0.29490307,0.42805615
1312625137,0.26130858,0.52952844,0.20916305
1312772663,0.0911121,0.80208415,0.106803775
1312841087,0.2820327,0.27627793,0.44168943
1313062486,0.37070882,0.28376615,0.34552503
1313408468,0.41073152,0.31062245,0.27864602
1314526570,0.38546908,0.33963004,0.27490085
1314927271,0.096461125,0.7775605,0.12597834
1315588859,0.34081414,0.31394875,0.3452371
1315954047,0.4550096,0.27885684,0.26613352
1315964106,0.53176665,0.20591341,0.26231998
1316279707,0.14215489,0.17678732,0.6810578
1316540826,0.26853698,0.4022297,0.3292333
1316686486,0.3938776,0.32295087,0.28317153
1317081555,0.34726423,0.32768667,0.32504916
1317219080,0.23117064,0.49314508,0.27568427
1318238153,0.34323555,0.36620706,0.2905574
1318673005,0.12845631,0.73556906,0.13597469
1318773721,0.5939286,0.18492478,0.22114667
1319028473,0.2797165,0.3521926,0.36809096
1319272581,0.32679623,0.3963809,0.27682287
1319458764,0.3309828,0.4348003,0.23421691
1319500789,0.37176707,0.35389358,0.27433935
1319641780,0.25872722,0.49560896,0.24566376
1319899831,0.65866756,0.1532646,0.18806788
1320580770,0.27400777,0.24772318,0.47826907
1320937227,0.3273333,0.24721153,0.4254551
1321010231,0.35010552,0.3410945,0.30880004
1321465393,0.42762694,0.31805658,0.2543165
1321483311,0.34198782,0.35943803,0.29857412
1321743416,0.328653,0.3789707,0.29237628
1322279394,0.3417394,0.2835005,0.37476012
1322401191,0.26695785,0.4178093,0.31523293
1322606277,0.3735884,0.34105265,0.2853589
1322859662,0.20365545,0.5727917,0.22355288
1322919126,0.26447693,0.337268,0.3982551
1323072711,0.38305917,0.31494895,0.30199185
1323369759,0.34007812,0.34067473,0.31924716
1323420761,0.15918948,0.6659853,0.17482524
1323679281,0.119708754,0.6844331,0.19585817
1324736078,0.2429349,0.48373896,0.27332622
1325245317,0.31977135,0.34825322,0.33197546
1325526330,0.40362057,0.3411806,0.25519887
1325660666,0.4450426,0.2495879,0.30536956
1325778255,0.32181674,0.38333356,0.29484972
1327756855,0.3820435,0.32975072,0.2882058
1328160279,0.5313039,0.13240205,0.336294
1328325313,0.38459197,0.3273516,0.28805637
1329047899,0.37960714,0.33526954,0.2851233
1329369078,0.21089627,0.19800267,0.59110105
1329545194,0.66363,0.165975,0.17039497
1329815922,0.27479407,0.32142967,0.40377623
1330121240,0.13330592,0.14312014,0.723574
1330481370,0.25368628,0.45705658,0.28925723
1332393775,0.32953048,0.35731387,0.3131556
1332538599,0.4657309,0.27926084,0.25500828
1332657065,0.33215356,0.35249573,0.31535074
1332736644,0.12682818,0.11386193,0.75930995
1333177661,0.28734586,0.39454925,0.31810483
1333396594,0.37180164,0.36696446,0.26123384
1334418656,0.25548616,0.45565033,0.28886354
1334826323,0.3811637,0.35086787,0.26796848
1335254561,0.5192674,0.25034654,0.23038602
1336063033,0.13766812,0.25900024,0.6033317
1336199048,0.20714343,0.17719834,0.6156582
1336478853,0.6069257,0.20392312,0.18915121
1336798444,0.28371036,0.27356386,0.44272575
1336829757,0.11267958,0.73764503,0.14967535
1337241925,0.23951745,0.26396066,0.4965219
1337279634,0.23001906,0.48378548,0.2861954
1337331354,0.10105748,0.7898578,0.10908472
1337541938,0.22372939,0.23181562,0.54445493
1337556790,0.26466554,0.39779845,0.337536
1337911254,0.34391698,0.35925072,0.29683223
1337961561,0.19279839,0.23120022,0.57600135
1338100349,0.40071014,0.3162553,0.28303453
1338423046,0.24956699,0.2755893,0.4748437
1338822846,0.20876996,0.21709155,0.5741385
1338856258,0.33408892,0.3620611,0.3038499
1339255450,0.33491018,0.3015774,0.3635125
1340002807,0.17404713,0.17557721,0.6503756
1340267224,0.36925355,0.29841542,0.33233103
1341288187,0.3083472,0.39162335,0.30002946
1341383301,0.08969225,0.79153323,0.11877452
1342345907,0.5434809,0.21888313,0.23763606
1342407080,0.27737775,0.45360178,0.26902047
1343790881,0.37410483,0.31248748,0.31340772
1343813454,0.39552876,0.32004556,0.2844257
1344642873,0.31361023,0.45438832,0.23200148
1345011097,0.38228148,0.27825698,0.33946157
1345664181,0.167629,0.6115116,0.22085945
1345900468,0.6856804,0.14133793,0.17298165
1346095060,0.3406512,0.28954983,0.36979887
1346322172,0.45577246,0.28993148,0.2542961
1346757409,0.25758377,0.4474452,0.29497102
1347087120,0.73649454,0.118581444,0.14492404
1347173048,0.19625352,0.578468,0.22527847
1348327628,0.13746111,0.7143689,0.14817007
1348993048,0.26445454,0.3548203,0.38072512
1349291778,0.32648855,0.3836059,0.28990555
1349576247,0.3988879,0.29112437,0.30998772
1350408619,0.31947684,0.21837749,0.46214566
1350631459,0.19350487,0.48014614,0.32634896
1350713929,0.3406805,0.2671284,0.39219108
1350771099,0.08282704,0.80608815,0.11108484
1351167515,0.33815944,0.36413062,0.29770997
1351985309,0.24124035,0.55513775,0.20362183
1352242357,0.49380645,0.26264822,0.24354537
1353098673,0.1555446,0.61669415,0.22776122
1353339319,0.35767952,0.3484199,0.2939006
1353394411,0.28479773,0.35086796,0.36433437
1353407978,0.16826963,0.19849494,0.63323545
1354957139,0.3481856,0.31439614,0.33741823
1354983657,0.525436,0.24477644,0.22978754
1355198692,0.55765146,0.23219512,0.21015336
1355412389,0.60251087,0.19034691,0.2071423
1356117606,0.3837701,0.32388964,0.29234028
1356361415,0.41244197,0.31396183,0.2735962
1357103461,0.39695933,0.28369716,0.31934357
1357139427,0.3767103,0.24305765,0.380232
1357390286,0.27860737,0.19469799,0.52669466
1358937087,0.2812979,0.22431172,0.49439043
1359423408,0.38323864,0.32786128,0.2889001
1359485205,0.17877911,0.60604846,0.21517232
1359654569,0.3646991,0.2844135,0.35088748
1360124666,0.49353665,0.23749088,0.2689725
1361160439,0.38298973,0.36197948,0.25503078
1361351669,0.49843872,0.24913532,0.25242597
1361515890,0.55329496,0.20906225,0.23764281
1361722392,0.1976786,0.17815807,0.6241633
1361825729,0.30756748,0.3325352,0.35989735
1362019707,0.37893465,0.32678202,0.2942834
1362272523,0.36244977,0.36690542,0.27064478
1363118024,0.4223675,0.27200252,0.30563
1363707778,0.3198625,0.37458667,0.30555084
1364690384,0.1097233,0.74704146,0.14323515
1365193563,0.52290773,0.238909,0.23818325
1365275725,0.35765305,0.35774103,0.28460598
1365538370,0.47679693,0.29481933,0.22838369
1365819094,0.71996903,0.12028084,0.15975009
1365946748,0.36936945,0.35666224,0.2739683
1366051891,0.32535028,0.40542647,0.26922327
1366257021,0.17854638,0.60317266,0.21828103
1366464358,0.3513729,0.30093047,0.34769666
1367533183,0.31315657,0.33207443,0.354769
1368014618,0.38369796,0.34660104,0.26970103
1368510687,0.3534743,0.3019703,0.34455538
1368921610,0.4855519,0.27431753,0.24013057
1369102574,0.36688527,0.3118268,0.3212879
1369304931,0.5421458,0.21569787,0.24215628
1369967538,0.50213236,0.2713748,0.22649288
1370105636,0.5156854,0.23198022,0.2523343
1370635467,0.21619377,0.5009565,0.28284985
1371461791,0.34899768,0.25946626,0.3915361
1371620459,0.3124013,0.35825682,0.3293418
1372172054,0.34453645,0.3418652,0.3135984
1372738709,0.31307268,0.37838686,0.3085405
1372784611,0.22873338,0.44422275,0.32704386
1373138184,0.105099045,0.76462555,0.13027546
1373359616,0.27359778,0.3213233,0.40507895
1373429891,0.22542007,0.51745695,0.25712302
1374453894,0.111397006,0.745698,0.14290498
1374897084,0.3844628,0.3197164,0.29582077
1375087911,0.12795126,0.16541465,0.70663416
1375957715,0.3712175,0.3096753,0.31910717
1376139886,0.42827937,0.30887774,0.2628429
1376541121,0.32595724,0.30397886,0.3700639
1376591667,0.2882007,0.3248923,0.38690704
1376628358,0.12081991,0.7422658,0.13691425
1376973923,0.3649692,0.3099161,0.3251147
1377319906,0.491542,0.24621977,0.26223817
1377353855,0.77279687,0.10077646,0.12642673
1377392116,0.16825518,0.64261603,0.1891288
1377907749,0.09990417,0.08999388,0.8101019
1377991435,0.2723635,0.3604865,0.36714998
1378283437,0.34602046,0.34740347,0.30657604
1378834616,0.154212,0.1687862,0.6770018
1379085533,0.29853946,0.26947203,0.43198848
1379117522,0.32487914,0.26944122,0.40567964
1379255720,0.11364811,0.69173044,0.19462143
1379686272,0.539155,0.2349759,0.22586915
1380174223,0.2321284,0.480117,0.28775454
1380320360,0.66917574,0.15071762,0.1801066
1380342853,0.50420237,0.22267063,0.27312705
1381063356,0.32825744,0.36968532,0.3020572
1381183667,0.22021236,0.54089516,0.2388925
1381224783,0.164332,0.162555,0.67311305
1381622363,0.26019943,0.4548951,0.2849055
1381854934,0.16346349,0.15994373,0.6765928
1382241357,0.6179976,0.19725174,0.18475068
1382790397,0.33895108,0.38005552,0.28099343
1383440897,0.21030578,0.4710236,0.31867063
1383612884,0.16615538,0.20776339,0.6260813
1384708174,0.27613756,0.3002586,0.42360383
1385055371,0.21600954,0.34370244,0.44028798
1385305704,0.32830834,0.37752318,0.29416853
1385519027,0.7065125,0.12450848,0.168979
1385906328,0.3258734,0.3636886,0.31043804
1386174053,0.39182004,0.33765814,0.27052173
1386207179,0.6201839,0.1554386,0.22437751
1386474533,0.46283513,0.28271475,0.2544501
1388199580,0.36986765,0.3609185,0.2692139
1388235658,0.32599047,0.31384528,0.36016425
1388260361,0.38131443,0.34575844,0.2729271
1388349971,0.17394614,0.18539725,0.64065665
1388444603,0.37878513,0.29332408,0.32789075
1388499090,0.22388488,0.39243516,0.38367993
1388703915,0.3701424,0.36079022,0.26906744
1389388289,0.38237745,0.2870092,0.33061332
1390682325,0.3835488,0.27668318,0.33976793
1390999847,0.3390057,0.37477258,0.28622177
1391020960,0.22720633,0.54154277,0.23125091
1392052816,0.5130231,0.253161,0.2338159
1392137684,0.31836316,0.27642125,0.40521556
1392226577,0.16830358,0.16503131,0.6666651
1392334184,0.29144475,0.27486587,0.43368933
1392708666,0.3013881,0.3749401,0.32367185
1392728181,0.22291015,0.52433527,0.25275457
1392788852,0.16539621,0.64761466,0.18698919
1393082187,0.19636099,0.5800862,0.22355287
1393131655,0.38429847,0.33519354,0.28050795
1393332166,0.20816293,0.18516767,0.60666937
1393770592,0.49343616,0.25568455,0.25087926
1393910868,0.2920332,0.3265262,0.3814406
1393912780,0.775047,0.084510066,0.14044301
1394027934,0.35656893,0.36550373,0.27792734
1394987067,0.38115093,0.37426528,0.24458382
1395149344,0.5606487,0.1869559,0.25239545
1395914424,0.620969,0.19728516,0.1817458
1396132414,0.3946,0.33984244,0.26555756
1397033328,0.21666865,0.47101656,0.3123148
1397440601,0.31011721,0.3251759,0.36470693
1397585358,0.32919937,0.32483834,0.3459622
1397685759,0.35383895,0.22568984,0.4204712
