id,pA,pB,pTie
1103798993,0.585755,0.14731382,0.26693118
1104711376,0.52991265,0.23710705,0.2329803
1104980948,0.35976282,0.30967146,0.33056572
1104985207,0.12578091,0.13107394,0.74314517
1105095339,0.3300184,0.31733155,0.35265005
1105343389,0.37504622,0.36631036,0.2586434
1106317002,0.25809088,0.39878306,0.34312606
1106770554,0.34326676,0.44853696,0.20819622
1106780527,0.44389647,0.28370523,0.27239832
1106944919,0.35736123,0.28442982,0.358209
1106948448,0.10700669,0.7661441,0.12684923
1107137852,0.36517993,0.306739,0.3280811
1107516551,0.20422156,0.15787666,0.63790184
1108054699,0.26899007,0.3547694,0.37624046
1108412236,0.7127167,0.09396803,0.1933152
1108430015,0.32959685,0.3409413,0.32946184
1108580243,0.5983312,0.16195102,0.23971777
1109224243,0.32045037,0.2311021,0.44844756
1109433893,0.3993214,0.25272402,0.34795454
1109708771,0.3168872,0.39502418,0.28808865
1110407217,0.4791211,0.25474158,0.26613736
1110836523,0.38525698,0.2677766,0.3469664
1111784898,0.32144204,0.43427065,0.24428742
1112365536,0.37933326,0.31936523,0.30130154
1113117159,0.24551073,0.23330656,0.5211827
1113660201,0.34639636,0.41890994,0.23469366
1114102079,0.24273777,0.5468111,0.21045108
1115292421,0.34737352,0.30047542,0.35215113
1115952286,0.34678048,0.2229289,0.43029058
1116093154,0.06856017,0.82569313,0.10574669
1116121907,0.5952823,0.21092406,0.19379364
1116508615,0.41632992,0.32613507,0.25753507
1117700610,0.25880224,0.51746196,0.22373576
1118041627,0.5427011,0.17440742,0.2828915
1118123971,0.388753,0.28878704,0.32245994
1118168607,0.16524044,0.47540572,0.35935384
1118889220,0.2416904,0.34847704,0.40983257
1119330133,0.15652479,0.558087,0.28538826
1120136553,0.32697535,0.36232463,0.31070003
1120472083,0.36477113,0.3061918,0.32903707
1121170372,0.5230194,0.2645859,0.21239473
1121676141,0.43924588,0.21137398,0.34938017
1122046797,0.33550426,0.34542054,0.31907526
1122114075,0.08314059,0.8109738,0.105885595
1122499719,0.38472897,0.26191047,0.3533606
1122908935,0.13678968,0.7008553,0.16235499
1122982481,0.3777462,0.3520864,0.2701675
1123028907,0.32142597,0.2129059,0.46566817
1123483192,0.2900723,0.27069315,0.4392346
1123890004,0.3333734,0.3338798,0.33274677
1124318451,0.24647036,0.2981648,0.45536482
1125169240,0.057329804,0.8576758,0.084994406
1125898108,0.41635165,0.31806123,0.26558715
1126583434,0.20268407,0.5993445,0.19797148
1127082888,0.32566094,0.36540735,0.3089317
1127770158,0.26481274,0.46241692,0.27277043
1127947285,0.3064398,0.2859285,0.40763175
1128334850,0.43825778,0.31732318,0.24441907
1128533562,0.2747301,0.31353936,0.4117306
1128648633,0.08564275,0.7598323,0.15452495
1128932305,0.06757009,0.8356554,0.096774526
1130163357,0.50381553,0.25964573,0.23653881
1130410689,0.42824125,0.29623955,0.27551916
1130439593,0.29995805,0.3159674,0.38407445
1131165153,0.4033686,0.26017067,0.33646068
1131743361,0.27842212,0.19852702,0.52305084
1132041558,0.38170838,0.33537033,0.28292134
1132073451,0.33836022,0.39088446,0.27075535
1132246089,0.30523947,0.305439,0.38932157
1132453114,0.44364488,0.23430161,0.3220534
1132487234,0.41653183,0.2838068,0.29966128
1133201043,0.21155712,0.44411466,0.34432825
1133807629,0.4469608,0.281692,0.27134714
1134249299,0.375837,0.31405482,0.3101082
1136161371,0.22968683,0.5373743,0.2329388
1136816783,0.48208594,0.28743854,0.23047557
1137361322,0.52908003,0.22908689,0.24183305
1138028566,0.14232846,0.6761325,0.18153907
1139163988,0.30952427,0.35185733,0.3386184
1139959336,0.2582169,0.34387547,0.3979076
1140392359,0.36826333,0.3253158,0.30642086
1140457370,0.30082214,0.33616728,0.36301064
1140781017,0.35660276,0.29597604,0.34742117
1140849794,0.31399316,0.41015568,0.2758512
1140884088,0.08658503,0.78744555,0.12596942
1141370516,0.3288515,0.38633516,0.2848134
1141915566,0.18132588,0.60305226,0.2156219
1142839494,0.24729379,0.5345658,0.21814033
1143244356,0.30185467,0.17581579,0.5223295
1143477729,0.15505797,0.14508137,0.69986063
1143612349,0.34002823,0.3858927,0.27407905
1143968733,0.24843453,0.46969143,0.2818741
1144047410,0.3923428,0.28054926,0.32710794
1144595175,0.38740212,0.3267992,0.28579867
1144802935,0.28272372,0.42903978,0.28823653
1144993677,0.24283592,0.25938562,0.4977785
1145708232,0.52425176,0.28215483,0.19359344
1146282142,0.23106202,0.2501714,0.5187666
1147007992,0.3504065,0.3178345,0.33175907
1148068169,0.3408917,0.30475718,0.35435116
1148461389,0.3665104,0.2985523,0.33493727
1148901543,0.34546712,0.35797602,0.29655695
1149979508,0.2212589,0.2495271,0.529214
1150088097,0.3628955,0.44496772,0.19213682
1150152397,0.07513608,0.82485396,0.10000997
1150356676,0.14709873,0.22989288,0.6230084
1150800074,0.41235763,0.30547374,0.2821685
1150909063,0.14265022,0.68965566,0.16769412
1151103077,0.6520234,0.16203631,0.1859403
1151288277,0.26231766,0.4187784,0.3189039
1151358232,0.12906897,0.71525395,0.15567707
1151547849,0.07266176,0.071185246,0.85615295
1151852306,0.21117502,0.31616783,0.4726571
1152063974,0.10623039,0.7766695,0.11710009
1152147069,0.2170241,0.23284984,0.5501261
1152180996,0.3280365,0.32765177,0.34431174
1153261434,0.33556724,0.33465353,0.32977924
1153352168,0.40383953,0.33601573,0.26014474
1153573874,0.40282452,0.31467676,0.28249866
1153934864,0.31179765,0.29189727,0.3963051
1154931343,0.25065443,0.3315021,0.41784346
1154939561,0.30876,0.3291732,0.36206678
1155772062,0.36697906,0.2905483,0.3424726
1156637106,0.37978372,0.29329008,0.3269262
1156743677,0.4306854,0.30604625,0.2632683
1156972503,0.35152924,0.37627935,0.2721914
1158046087,0.5818085,0.19178082,0.22641073
1158718973,0.14189412,0.1401968,0.71790904
1159252223,0.40461925,0.3390708,0.2563099
1160293013,0.5455344,0.24010794,0.21435769
1160542447,0.27976507,0.32761797,0.39261693
1161924268,0.091915056,0.7908894,0.117195584
1162002853,0.41353214,0.3417491,0.2447187
1162081727,0.28741655,0.38587815,0.32670534
1162483298,0.37635052,0.32390967,0.2997398
1163307196,0.3526563,0.15777095,0.4895727
1163655815,0.62042767,0.19202666,0.18754569
1164241120,0.2651453,0.27834296,0.45651165
1164797308,0.22562848,0.563795,0.21057662
1165186229,0.76050377,0.107535966,0.13196032
1165409761,0.6769054,0.09806551,0.22502917
1165798342,0.273941,0.23371914,0.49233976
1165891032,0.2997627,0.2759411,0.42429623
1166079224,0.32884777,0.3956594,0.27549282
1166453476,0.502789,0.24158083,0.2556302
1166585957,0.28442374,0.41246122,0.30311507
1166853076,0.36789048,0.3580444,0.27406508
1166888029,0.30130965,0.35232022,0.34637016
1166987490,0.39547038,0.33878317,0.26574644
1167222354,0.17050233,0.15450785,0.6749898
1167328875,0.54600435,0.2354316,0.21856397
1168884228,0.34792867,0.39172956,0.26034173
1169236205,0.3767016,0.3667637,0.25653467
1169419727,0.5181051,0.23495984,0.24693508
1169542484,0.22017181,0.46305132,0.3167769
1170044487,0.4425968,0.31059155,0.24681163
1170087510,0.26336196,0.3387708,0.39786726
1170255677,0.10217,0.0983395,0.79949045
1170296787,0.30729216,0.41409826,0.27860957
1170977285,0.31076002,0.4070898,0.28215018
1171539077,0.5328759,0.26286298,0.20426114
1171584886,0.5394482,0.23513432,0.22541746
1171599469,0.4057853,0.35435674,0.23985799
1172261101,0.11525075,0.7565225,0.12822677
1172278023,0.41691047,0.20571114,0.3773784
1172363353,0.4376259,0.36048827,0.20188583
1172509611,0.31271616,0.27878642,0.40849745
1172524662,0.0790776,0.80839,0.1125324
1172877730,0.45539278,0.2694091,0.2751982
1173281873,0.20940143,0.5662761,0.22432247
1174027016,0.3111741,0.3004861,0.38833985
1174048310,0.32809913,0.34687778,0.32502303
1174194348,0.23911269,0.3384399,0.42244738
1174364966,0.40229616,0.3494099,0.24829386
1174393126,0.37435895,0.26676148,0.35887954
1174447572,0.4116667,0.32412183,0.26421145
1174455600,0.3116423,0.36123288,0.32712477
1174487621,0.23540819,0.20274687,0.561845
1175059383,0.48752162,0.27459046,0.23788789
1175303826,0.66205096,0.16522065,0.17272842
1176080890,0.3158837,0.34025192,0.3438644
1176984251,0.09161265,0.088822015,0.81956536
1177293657,0.3141003,0.3148393,0.37106043
1177930924,0.4353779,0.23356214,0.3310599
1178044030,0.36422664,0.3613435,0.27442986
1178183389,0.37678248,0.37571946,0.24749808
1178374286,0.52814025,0.2182522,0.25360763
1178912635,0.41019872,0.34317046,0.24663077
1178923234,0.3376292,0.31867024,0.34370053
1179162098,0.2628697,0.2802225,0.4569078
1179407784,0.34394732,0.33578038,0.32027233
1179528377,0.4273942,0.30701697,0.26558876
1179532255,0.29969049,0.23742428,0.46288523
1179683596,0.5720861,0.19554009,0.2323738
1179773778,0.18987563,0.2054413,0.6046831
1180071843,0.34186828,0.36944488,0.2886868
1180441301,0.2287367,0.54491115,0.22635216
1181118100,0.5908671,0.219339,0.18979391
1181171334,0.16882311,0.62855,0.202627
1181732510,0.2790312,0.36802772,0.3529411
1181980192,0.17196149,0.6567413,0.17129715
1182000495,0.35306573,0.31779224,0.32914197
1182064399,0.06780161,0.06638215,0.8658162
1182770547,0.22326149,0.28311956,0.49361897
1183206363,0.098005764,0.096847706,0.8051466
1183523598,0.26557922,0.48092481,0.253496
1184524465,0.39597118,0.2791505,0.3248784
1184815589,0.35708082,0.38109797,0.26182127
1185020437,0.2511069,0.2446474,0.50424576
1185238306,0.52910155,0.20660862,0.26428977
1185471978,0.15161574,0.6011568,0.2472275
1185745905,0.32669747,0.15259883,0.5207037
1185954362,0.057166573,0.059898112,0.88293535
1186106750,0.33989447,0.34695262,0.313153
1186227131,0.3628749,0.36434126,0.27278382
1186422690,0.37878639,0.3609013,0.26031232
1186563524,0.24629788,0.24605279,0.50764936
1186948091,0.37627348,0.33390772,0.2898188
1187063828,0.24740976,0.49022558,0.26236463
1187207425,0.26336724,0.30346873,0.43316403
1187586586,0.3914962,0.3424842,0.26601958
1188170440,0.29681337,0.3028377,0.40034893
1188279591,0.560555,0.22534196,0.21410303
1188844823,0.7587035,0.07853221,0.16276424
1189221066,0.18220672,0.17756918,0.6402241
1189223443,0.52842164,0.19966729,0.27191108
1189238403,0.35266834,0.35367578,0.29365587
1189650735,0.18391217,0.62654245,0.18954535
1189714303,0.2955156,0.31103164,0.39345276
1189839279,0.41419965,0.32333016,0.2624702
1190396243,0.2794692,0.3946004,0.32593033
1190459511,0.46990106,0.27557293,0.25452602
1190619103,0.29043493,0.43782976,0.2717354
1190738743,0.14147805,0.69261277,0.1659092
1190878607,0.30268052,0.3483985,0.348921
1191025774,0.18737577,0.18995431,0.62266994
1191054506,0.4198723,0.32991344,0.25021422
1191062009,0.70650667,0.11222349,0.1812698
1191147533,0.20082195,0.5091064,0.29007173
1192123675,0.30313423,0.35712093,0.3397448
1192135014,0.3734243,0.3675661,0.2590095
1192519740,0.64828485,0.16399829,0.18771687
1192665168,0.14203595,0.70437014,0.15359394
1193294174,0.54657716,0.2186262,0.23479658
1194830303,0.2794736,0.38836586,0.33216056
1194831383,0.30470416,0.37049687,0.324799
1194999683,0.46755102,0.28359455,0.24885444
1195099090,0.33014646,0.3697994,0.3000541
1195143145,0.3464059,0.3348556,0.31873852
1195240746,0.27494913,0.1691474,0.5559035
1195315763,0.3140137,0.2598535,0.42613274
1195628140,0.38370925,0.31458107,0.30170968
1195834930,0.2683265,0.34956062,0.38211292
1196187567,0.33433443,0.32896507,0.33670053
1196204986,0.35734776,0.22136246,0.42128986
1196357576,0.3856973,0.3098731,0.30442962
1196375667,0.2251063,0.25063932,0.5242543
1197071457,0.34065714,0.35908735,0.3002555
1197659926,0.2269529,0.55156213,0.22148493
1197837810,0.39412323,0.2828193,0.32305744
1197924027,0.51594436,0.21999632,0.26405936
1198240850,0.22620144,0.55791456,0.21588397
1198654506,0.25761867,0.29071862,0.45166272
1198957055,0.3891637,0.32332578,0.28751048
1199092218,0.40408635,0.29123342,0.3046802
1199385364,0.2549603,0.26626295,0.47877678
1199903779,0.3704712,0.31131914,0.31820962
1199910790,0.2640055,0.2835295,0.45246497
1201264740,0.22028898,0.5379732,0.24173786
1202745908,0.50517213,0.22305447,0.27177337
1202854629,0.36090156,0.25749385,0.38160458
1202954676,0.2511488,0.32121426,0.42763698
1202964861,0.70006424,0.140931,0.15900472
1203693661,0.2516339,0.26248306,0.48588303
1203967039,0.34931123,0.34592164,0.30476713
1204150073,0.46297956,0.23160347,0.30541694
1204305712,0.2654251,0.2667014,0.4678735
1204470617,0.24681176,0.38117915,0.37200904
1204648370,0.6283428,0.19916977,0.17248747
1204815021,0.26065457,0.3715765,0.3677689
1204863484,0.27204555,0.30968332,0.41827106
1204907533,0.46585128,0.28480515,0.24934357
1205374935,0.6191431,0.19669718,0.18415976
1205794135,0.41894338,0.3295,0.25155666
1205976536,0.5942114,0.20186332,0.2039253
1206803108,0.20789535,0.53263766,0.25946704
1207421756,0.3337526,0.37304375,0.29320362
1207666648,0.46240446,0.2455116,0.29208392
1208688879,0.42511645,0.2995235,0.27536005
1208790892,0.41138142,0.30288148,0.28573707
1208939754,0.2561935,0.443903,0.29990354
1209056631,0.3993681,0.3413986,0.25923333
1209262357,0.36951694,0.2932075,0.33727553
1209399858,0.32652944,0.2960878,0.37738279
1209848051,0.2234265,0.44682127,0.32975224
1210597287,0.43276975,0.21914437,0.3480858
1210685749,0.2637348,0.39847767,0.3377875
1211086535,0.24554011,0.5784569,0.17600305
1211660088,0.2758326,0.37039015,0.3537772
1211718880,0.40672156,0.32953835,0.26374
1213546353,0.50265425,0.24714194,0.2502038
1214328784,0.6968682,0.09721023,0.20592162
1214398547,0.19408767,0.19747205,0.6084403
1214399117,0.406604,0.37390095,0.21949509
1214489795,0.6008257,0.20139375,0.19778049
1215906422,0.08731275,0.093831524,0.81885576
1216738872,0.37749824,0.3507183,0.2717835
1217291929,0.46503004,0.2754644,0.25950554
1217518060,0.23875001,0.42208692,0.33916306
1217824880,0.11966984,0.7450872,0.13524301
1218146338,0.32110232,0.38753843,0.2913593
1218598988,0.46628636,0.30868673,0.22502686
1219555502,0.5243964,0.25104663,0.2245569
1220373859,0.40352342,0.30869004,0.2877865
1220560557,0.25901607,0.48461252,0.25637147
1220576760,0.13864383,0.15320484,0.7081513
1220759070,0.24231683,0.44898984,0.30869338
1220964972,0.52382076,0.25544068,0.22073855
1221182004,0.31314304,0.32318372,0.36367318
1221911761,0.34268394,0.29652476,0.3607912
1222544316,0.22734259,0.29631507,0.47634235
1222649234,0.5878721,0.20261128,0.20951656
1222927148,0.29812104,0.4853457,0.21653321
1223153915,0.6644132,0.16505544,0.17053135
1223168431,0.19358279,0.47282055,0.33359674
1224600442,0.5567629,0.23998472,0.20325238
1224714333,0.09875859,0.094564974,0.80667645
1225130645,0.34204793,0.3153104,0.34264165
1225668602,0.40577167,0.3147195,0.27950883
1225712256,0.2509285,0.3539112,0.3951602
1225920511,0.42878717,0.26916525,0.30204755
1225942854,0.31813994,0.35734102,0.3245191
1225967841,0.42571643,0.256842,0.31744155
1225989603,0.2434805,0.30314633,0.4533732
1226688534,0.24587792,0.46179238,0.29232973
1227012056,0.34750006,0.37619513,0.27630487
1227021564,0.17835082,0.56928575,0.25236332
1227120195,0.16282903,0.6484566,0.1887144
1227698543,0.16076075,0.14673406,0.6925052
1227852316,0.07270442,0.828877,0.0984186
1229126981,0.3051727,0.41544527,0.27938205
1229168046,0.41759506,0.27850193,0.303903
1229336356,0.5352896,0.26667804,0.19803235
1229622983,0.73331857,0.116482496,0.15019898
1230153708,0.24778348,0.12544177,0.6267747
1231016355,0.34379068,0.34364688,0.31256247
1231055741,0.5245012,0.25060713,0.22489165
1231198852,0.09730579,0.78248453,0.12020971
1232281536,0.38296998,0.34432164,0.27270836
1232352805,0.21891965,0.40024295,0.3808374
1232880904,0.27087587,0.35170037,0.37742373
1232902782,0.3472332,0.38007155,0.2726952
1233119177,0.37702718,0.3489107,0.27406216
1233172583,0.58281493,0.2271218,0.19006331
1233498238,0.32193,0.33903438,0.33903563
1234005061,0.35987273,0.33610684,0.30402046
1234764934,0.29377455,0.36886826,0.33735725
1234794851,0.09839322,0.09139671,0.81021005
1234848042,0.3244669,0.3798746,0.2956584
1235307529,0.19967134,0.2400472,0.5602814
1235956698,0.26828745,0.29209447,0.43961802
1236119616,0.32374123,0.29900968,0.37724912
1237455882,0.3767058,0.2970604,0.3262338
1237981584,0.11635705,0.14232484,0.74131817
1238149833,0.4458038,0.25802514,0.29617107
1238499826,0.21597469,0.25054297,0.5334823
1238967683,0.18788102,0.18271083,0.6294082
1239655782,0.4940951,0.24556756,0.26033732
1240067856,0.22205211,0.46165982,0.31628808
1240492121,0.19820584,0.49927643,0.30251774
1240857523,0.47399855,0.283575,0.24242653
1242130379,0.18225779,0.6281736,0.18956868
1242250915,0.28846315,0.33898684,0.37255
1242603496,0.5498275,0.17165045,0.27852216
1242689722,0.4067534,0.24033244,0.35291412
1242898605,0.30463526,0.36195752,0.33340728
1243086686,0.3116323,0.41635442,0.2720133
1243804920,0.75732356,0.09305483,0.14962158
1244193203,0.52142364,0.24630046,0.23227593
1244491124,0.14079064,0.14867319,0.7105361
1244835358,0.49000767,0.27607355,0.23391886
1245521910,0.31267068,0.3688673,0.31846207
1245528226,0.31483188,0.35185376,0.33331433
1245999135,0.24247028,0.45909983,0.29842988
1246028167,0.137258,0.70432216,0.15841986
1246169447,0.3220734,0.4028366,0.27509004
1246486709,0.2834774,0.35003197,0.3664906
1246686375,0.311365,0.39764035,0.29099467
1246927102,0.41421658,0.31855223,0.26723126
1247325402,0.6278376,0.17277038,0.19939202
1247443950,0.6266833,0.17142716,0.20188959
1247567062,0.20657875,0.21330138,0.5801199
1247663676,0.24793799,0.36674118,0.3853208
1248322060,0.21751362,0.515377,0.26710936
1248553972,0.29428637,0.28481856,0.42089504
1248802363,0.31364998,0.35255393,0.33379605
1248839777,0.38967362,0.31651878,0.29380754
1249392842,0.23569927,0.52684265,0.23745811
1249752784,0.11606038,0.7400857,0.14385393
1249930456,0.2842198,0.46526143,0.2505187
1249965249,0.64588696,0.17826106,0.17585199
1250162846,0.17151476,0.60198915,0.22649615
1250959022,0.3242713,0.39855406,0.27717468
1251029034,0.28099874,0.3483067,0.37069455
1251076662,0.33175954,0.39064592,0.2775945
1251153973,0.28755763,0.3507028,0.36173967
1251462405,0.24591145,0.22824988,0.5258386
1251500018,0.78307205,0.075380124,0.14154778
1251834699,0.3655809,0.35413912,0.28028002
1252231217,0.34726188,0.36067432,0.29206383
1253072682,0.20862816,0.2216743,0.5696975
1253148191,0.48308384,0.26018894,0.2567272
1253997720,0.38856265,0.31658727,0.29485017
1254329717,0.64594346,0.15163998,0.20241661
1254331328,0.40492466,0.22673848,0.3683369
1254354571,0.33448842,0.40313175,0.26237983
1256082741,0.41463068,0.3245328,0.26083654
1256140076,0.35164753,0.3189218,0.32943058
1256184448,0.265448,0.42810038,0.30645174
1257398820,0.2252536,0.5551934,0.21955304
1257883963,0.26270702,0.26354948,0.47374353
1258271360,0.19456533,0.49646157,0.30897313
1258282574,0.15330832,0.1500932,0.6965985
1258431036,0.6717151,0.1254666,0.20281827
1259063673,0.25708726,0.49292803,0.24998462
1259441815,0.441908,0.31177354,0.24631843
1259656010,0.3277254,0.38764542,0.28462914
1260274024,0.43419704,0.34002903,0.22577392
1260835943,0.39676327,0.29039726,0.31283942
1260841102,0.25144774,0.47220474,0.27634752
1261267036,0.30270955,0.40448812,0.29280227
1261302881,0.25180203,0.38633493,0.36186296
1261624097,0.28154933,0.28497246,0.43347812
1261898448,0.20258795,0.20491974,0.5924924
1262472525,0.59472644,0.17035721,0.23491636
1262611640,0.6089809,0.17992587,0.21109322
1263680447,0.47127265,0.26731718,0.26141018
1265196889,0.4654151,0.28788978,0.24669518
1265549905,0.27797174,0.43458876,0.28743953
1265575132,0.2034688,0.43677008,0.35976106
1266765061,0.31729972,0.36722735,0.3154729
1266795536,0.660655,0.11822015,0.22112474
1267471227,0.31135485,0.4056174,0.2830278
1267745302,0.34640688,0.3192468,0.33434626
1267800011,0.32501858,0.29779312,0.3771883
1268377181,0.40841505,0.18950729,0.40207767
1268901284,0.4822326,0.27291453,0.24485284
1269687813,0.45243475,0.32391545,0.22364978
1269759334,0.39839685,0.34800702,0.25359613
1270257758,0.40860522,0.3177313,0.2736635
1270641408,0.39787975,0.28499353,0.3171267
1271054732,0.49691537,0.24938045,0.25370422
1271147429,0.36182037,0.3183538,0.31982574
1271772673,0.14602584,0.66784495,0.1861292
1271875894,0.42120895,0.30857342,0.27021763
1272181887,0.37509686,0.37818134,0.24672182
1272846086,0.4818703,0.22107929,0.29705045
1272932580,0.16748244,0.16563074,0.6668868
1274439861,0.14511752,0.6430286,0.21185382
1275869622,0.09354097,0.79757,0.10888904
1275921996,0.32177776,0.39679176,0.2814305
1276439497,0.17988174,0.631132,0.18898618
1277877177,0.41675043,0.24807759,0.33517194
1278317926,0.3191621,0.37330765,0.30753025
1278526248,0.27225888,0.42528144,0.30245972
1279038259,0.42966554,0.31434143,0.25599304
1279233419,0.30937797,0.38457772,0.30604434
1279568722,0.23319069,0.51720273,0.24960665
1279942486,0.14148386,0.1513417,0.7071744
1280239011,0.20968555,0.5069712,0.2833433
1280418844,0.41337252,0.2946568,0.29197067
1280744224,0.2784814,0.30173466,0.4197839
1280948199,0.26822242,0.28518522,0.44659236
1281153935,0.41767183,0.27322435,0.30910376
1281365236,0.29370925,0.43297252,0.27331826
1281382144,0.32909954,0.30917692,0.3617235
1281925258,0.3099562,0.36422256,0.32582125
1282491003,0.3181951,0.3133658,0.36843908
1282503121,0.46878666,0.30457798,0.22663537
1282604352,0.46399236,0.30059513,0.23541245
1283270727,0.28925478,0.32167807,0.3890672
1283646757,0.068405956,0.8323396,0.09925442
1283883706,0.25049126,0.4301684,0.31934035
1284408470,0.2954266,0.3813484,0.32322496
1284645794,0.4857171,0.2558001,0.25848278
1285287287,0.327724,0.3058022,0.36647382
1285764997,0.5592062,0.20773357,0.23306029
1285866549,0.6097198,0.19734858,0.19293164
1285883311,0.53998005,0.21559863,0.24442132
1286289627,0.37096947,0.36948588,0.25954464
1288025896,0.3375694,0.4348062,0.2276244
1289118219,0.1551804,0.6629657,0.18185388
1289121274,0.30023125,0.31140354,0.3883652
1289551830,0.28872928,0.3130756,0.39819518
1289558010,0.14350212,0.65046084,0.2060371
1289670735,0.3245853,0.38166267,0.293752
1291862628,0.2632664,0.51247203,0.22426149
1292159037,0.30705568,0.352222,0.3407223
1292841764,0.15814324,0.1884397,0.653417
1292856224,0.27456036,0.12638734,0.59905225
1293287447,0.645739,0.17765437,0.17660664
1293912371,0.36179847,0.31793904,0.3202625
1294024374,0.1896787,0.17511398,0.6352073
1294580761,0.21657427,0.29937655,0.48404923
1294588811,0.41637185,0.34558144,0.23804672
1294827862,0.46960327,0.25932866,0.2710681
1295090946,0.31736284,0.37400016,0.30863708
1295489214,0.38528597,0.28117388,0.33354017
1296732587,0.1955205,0.5138286,0.29065087
1297177809,0.38294968,0.3544348,0.26261547
1297571855,0.2974127,0.29026845,0.41231886
1298254060,0.46530294,0.28312048,0.25157648
1298548560,0.42431378,0.27157944,0.30410677
1299073203,0.12289281,0.67127234,0.20583482
1299239254,0.40831318,0.3265923,0.26509458
1299774476,0.123945646,0.10212807,0.7739263
1299891677,0.20375234,0.53507584,0.26117185
1299986849,0.26840085,0.3283234,0.4032758
1300062123,0.28271285,0.4281065,0.2891807
1300330752,0.6551068,0.12884659,0.21604665
1301142959,0.29067716,0.41421086,0.29511207
1301870821,0.44588232,0.3448861,0.20923159
1301892048,0.1571229,0.18994427,0.6529329
1301966050,0.34103984,0.34957817,0.30938208
1302469777,0.27792412,0.19932057,0.52275527
1303165439,0.36963117,0.28631243,0.3440564
1303646206,0.30133533,0.4408758,0.25778893
1303742686,0.5459142,0.2125109,0.24157497
1304281387,0.060511503,0.8470364,0.09245212
1304434183,0.30293554,0.35187474,0.34518972
1304898404,0.4630706,0.28236964,0.25455981
1305324808,0.25269443,0.51633936,0.23096624
1305511765,0.29107678,0.40421027,0.30471295
1305940707,0.5424357,0.24560319,0.21196115
1306006725,0.63740605,0.1863379,0.17625606
1307768919,0.2649831,0.38185188,0.3531649
1307838420,0.4784564,0.22321998,0.29832357
1308742485,0.2519315,0.42939106,0.31867734
1309456244,0.40453404,0.27772295,0.31774297
1310424184,0.39759418,0.27127495,0.3311309
1310535649,0.38414603,0.35918894,0.256665
1310711971,0.19697718,0.57484597,0.22817677
1310875305,0.25169697,0.32963106,0.41867197
1310978638,0.46627137,0.30069187,0.2330368
1311634710,0.19996032,0.20056699,0.59947264
1311825674,0.36489815,0.30285975,0.332242
1312060193,0.28205186,0.41721946,0.3007287
1312281426,0.3722776,0.2919781,0.33574435
1312298757,0.4555791,0.28395194,0.260469
1312416182,0.3088712,0.39460605,0.2965227
1313311010,0.3003152,0.36130068,0.33838412
1313344762,0.5876561,0.21364564,0.19869836
1313660927,0.15887468,0.15156512,0.6895601
1313743440,0.1283017,0.72318906,0.14850931
1314151988,0.27139494,0.2823402,0.4462649
1314503909,0.31178713,0.43560946,0.25260335
1314534832,0.36609846,0.3741184,0.2597832
1314561564,0.1274218,0.7021574,0.17042083
1314805560,0.47846776,0.25074312,0.27078915
1315377012,0.30974552,0.29599515,0.3942593
1315579300,0.64651734,0.13820904,0.21527359
1315947741,0.30165341,0.38304025,0.31530643
1316366596,0.36075765,0.31174713,0.32749528
1317212142,0.44309634,0.30740723,0.24949637
1317443662,0.29221997,0.39434916,0.31343085
1318111944,0.3200471,0.28242344,0.39752942
1318150778,0.8292942,0.061220556,0.10948516
1319020493,0.36818293,0.38232765,0.24948943
1319057854,0.23427166,0.5067189,0.25900948
1319677143,0.2412804,0.2487412,0.5099785
1320023166,0.33647668,0.36373127,0.29979208
1320678024,0.38026783,0.26542744,0.3543047
1320980887,0.33082652,0.28606287,0.38311064
1321016043,0.35489726,0.37051052,0.27459225
1321215948,0.2411245,0.37166965,0.38720584
1321945676,0.09070158,0.78599757,0.123300865
1322318187,0.15180938,0.6807808,0.16740979
1322855394,0.2986989,0.33972946,0.3615717
1323458972,0.15980816,0.6262383,0.21395366
1323541696,0.20977405,0.4275929,0.36263302
1323989620,0.5715467,0.17679775,0.2516556
1324990554,0.23837765,0.5313985,0.23022391
1325170748,0.3230254,0.32671243,0.3502622
1325407013,0.6175432,0.17627414,0.20618261
1326016740,0.53247714,0.25903097,0.20849183
1327297568,0.15349856,0.14621447,0.700287
1327331313,0.17274779,0.66884947,0.15840276
1327354173,0.43807802,0.2945705,0.26735148
1327861781,0.32520777,0.39474228,0.28005
1328268614,0.15943445,0.14902198,0.6915435
1328293050,0.37208983,0.3472575,0.2806527
1328330506,0.30152595,0.33871052,0.35976347
1328755200,0.31200492,0.39903608,0.288959
1328836121,0.38727173,0.31021914,0.3025091
1329009035,0.40586343,0.33598828,0.25814825
1329757364,0.55368507,0.23311086,0.21320415
1329830857,0.2760203,0.43845156,0.28552812
1329875975,0.56355274,0.21883138,0.21761584
1329971835,0.26764497,0.35354266,0.3788123
1331357602,0.2552448,0.4287639,0.31599125
1331565764,0.24529453,0.48085126,0.2738543
1332115476,0.2970035,0.36158305,0.34141347
1332356654,0.20593995,0.4824464,0.31161374
1333055596,0.5909331,0.1408999,0.268167
1333082382,0.42426336,0.2916096,0.284127
1334687471,0.37415832,0.36757147,0.25827014
1334996440,0.24181914,0.37678254,0.38139835
1335956666,0.1299964,0.13319258,0.736811
1336155128,0.36344612,0.29162934,0.3449245
1336187730,0.29372278,0.40625754,0.30001965
