id,pA,pB,pTie,label
245852427,0.3028424,0.41012707,0.28703046,0
245852983,0.33977598,0.3866671,0.27355692,0
245865965,0.2905821,0.26562,0.44379795,2
245923091,0.27505672,0.3287555,0.39618778,2
246002814,0.5209278,0.28620523,0.19286692,0
246089960,0.3121527,0.44502124,0.24282607,1
246103755,0.3291607,0.36878365,0.30205563,1
246158140,0.3144702,0.29513204,0.3903978,2
246164255,0.3156432,0.40798977,0.27636704,2
246169764,0.22576728,0.5499834,0.22424932,1
246255497,0.46160075,0.32109985,0.21729939,0
246420674,0.24853548,0.2456314,0.5058331,0
246435261,0.29079297,0.2998305,0.40937653,0
246558613,0.57551426,0.32486838,0.09961734,0
246714719,0.33763647,0.29726517,0.36509836,2
246812212,0.24532175,0.25809655,0.4965817,1
246894000,0.33613133,0.35786924,0.30599937,2
246909739,0.28401107,0.3619443,0.3540447,0
246911011,0.3149035,0.35390428,0.33119223,1
247195175,0.2883863,0.53269184,0.17892185,2
247208571,0.26110652,0.2431407,0.49575275,2
247239304,0.32962435,0.49610764,0.174268,1
247279910,0.2965486,0.6017897,0.10166167,1
247362372,0.27884236,0.24384266,0.47731498,0
247500882,0.3134717,0.27633527,0.41019306,0
247645009,0.290198,0.25463888,0.45516318,0
247795785,0.37732676,0.33767447,0.28499877,2
247808611,0.29467496,0.32854766,0.37677735,0
247858077,0.345982,0.29160735,0.36241066,0
247937515,0.2714043,0.39703992,0.3315558,1
247947110,0.34867722,0.2974529,0.35386986,0
248188336,0.30577862,0.34149665,0.35272473,2
248298261,0.2702517,0.50060314,0.22914515,1
248307614,0.52166903,0.30407315,0.17425779,2
248370073,0.53674126,0.29164353,0.17161518,0
248451968,0.3126989,0.3599091,0.327392,2
248507212,0.18956952,0.19582877,0.6146017,2
248533914,0.31257913,0.51397717,0.1734437,1
248759460,0.32530636,0.33323568,0.341458,2
248847526,0.24003965,0.24368617,0.51627415,1
248860573,0.29244283,0.45838222,0.24917492,1
248924758,0.50236857,0.22956514,0.2680663,0
249030114,0.30052552,0.27223292,0.4272415,0
249118362,0.308528,0.3069549,0.3845171,2
249120924,0.44316986,0.33800355,0.21882659,0
249132971,0.26768252,0.3241092,0.40820834,1
249347057,0.5364352,0.27406067,0.18950413,2
249373640,0.30412132,0.55023706,0.14564167,1
249389111,0.5477394,0.26972917,0.18253139,0
249452210,0.18344271,0.19460103,0.6219562,2
249515665,0.41862735,0.30957976,0.27179286,0
249538572,0.32844782,0.2802214,0.3913308,0
249576331,0.2700118,0.2700118,0.4599763,2
249612785,0.39545885,0.31962097,0.28492016,0
249644265,0.43009147,0.28795937,0.2819492,2
249674016,0.3414746,0.36827463,0.29025078,1
249686795,0.28115347,0.3959105,0.32293603,2
249690269,0.32276136,0.39464346,0.28259516,0
249691536,0.29632634,0.36333257,0.3403411,0
249704950,0.36286747,0.29343703,0.3436955,0
249732308,0.27152434,0.27268702,0.4557887,2
249792697,0.29697138,0.3627876,0.340241,2
249819164,0.33992326,0.31584686,0.3442299,0
249999818,0.45368266,0.28708506,0.2592323,0
250001920,0.33095485,0.42430466,0.24474053,0
250094311,0.3008677,0.29946965,0.39966264,0
250113570,0.52330506,0.28918064,0.18751428,2
250134768,0.31029147,0.3017295,0.387979,1
250289355,0.2654056,0.25658324,0.47801113,2
250425477,0.3366838,0.3366838,0.32663238,0
250452228,0.29055953,0.49486297,0.21457753,1
250559035,0.277756,0.32038325,0.40186077,1
250579666,0.2139607,0.20113647,0.58490276,2
250643963,0.17194708,0.75547415,0.07257879,1
250728282,0.1744628,0.165889,0.6596482,2
250843373,0.3110925,0.40138933,0.28751814,1
250875514,0.38990527,0.279634,0.3304607,2
250930207,0.57881343,0.3012076,0.11997899,0
251118874,0.71175665,0.19763115,0.09061225,0
251122176,0.48850924,0.33201638,0.17947443,0
251215059,0.2928999,0.3392768,0.36782336,2
251272740,0.5781331,0.3110695,0.11079739,0
251358291,0.45524314,0.3514856,0.19327123,0
251423687,0.31377533,0.24191074,0.44431397,0
251480417,0.2977414,0.3124338,0.3898248,2
251505912,0.28147477,0.30771142,0.4108138,1
251510220,0.37746033,0.30043626,0.32210347,0
251632392,0.3019922,0.5191778,0.17882994,1
251632750,0.50795925,0.23192403,0.2601168,0
251944703,0.3016555,0.44903085,0.24931365,2
251954624,0.20255727,0.2000417,0.5974011,2
251964126,0.25693503,0.25956875,0.48349628,2
252027515,0.33473948,0.31641534,0.34884518,1
252199957,0.3215834,0.28231224,0.39610445,1
252309854,0.3584916,0.36213732,0.27937105,0
252351077,0.29027876,0.32302782,0.3866934,2
252452296,0.32823583,0.3713175,0.30044663,2
252457907,0.55435765,0.29611823,0.1495241,0
252461878,0.2940436,0.31352732,0.39242914,1
252466524,0.29147887,0.42804867,0.28047246,1
252472389,0.30413797,0.25414205,0.44171995,0
252487406,0.3226446,0.42332688,0.25402847,2
252509369,0.25957084,0.25448957,0.48593962,0
252529871,0.2168644,0.22029088,0.5628447,2
252549006,0.36932302,0.2836063,0.34707072,2
252664915,0.3081337,0.4569315,0.2349348,1
252673476,0.30191895,0.2942617,0.40381935,2
252941917,0.2963032,0.37157068,0.33212614,1
252975927,0.322087,0.3276551,0.3502579,0
253037255,0.31754133,0.35641107,0.32604757,0
253053970,0.3018748,0.29844284,0.39968237,0
253156481,0.35829893,0.35829893,0.28340217,2
253311844,0.6816077,0.19638307,0.122009136,0
253394721,0.25035605,0.22769351,0.5219504,2
253608122,0.30053365,0.3045335,0.3949328,2
253654369,0.40771,0.29374647,0.2985435,2
254044653,0.29634833,0.32032028,0.38333136,2
254067756,0.26182905,0.26356566,0.47460526,1
254188803,0.34408244,0.4119256,0.24399191,1
254207200,0.2830375,0.36052278,0.3564397,1
254229919,0.31368425,0.35909164,0.32722414,1
254425416,0.3089985,0.31355515,0.37744635,2
254452076,0.31782994,0.49563086,0.18653913,1
254568556,0.35350823,0.29662108,0.34987062,1
254685723,0.32140094,0.35747486,0.32112423,1
254685922,0.3036128,0.55070764,0.1456796,1
254713812,0.3942085,0.30035087,0.3054406,1
254817867,0.43864125,0.32809824,0.23326051,2
254949416,0.29180893,0.33124292,0.3769482,1
254963484,0.30112088,0.42626417,0.272615,0
255066099,0.21770588,0.6275233,0.15477087,1
255200059,0.21014298,0.20326525,0.58659184,2
255201775,0.42489958,0.35842296,0.21667749,0
255275912,0.34057525,0.4818992,0.17752561,2
255317174,0.31691495,0.3171381,0.36594692,0
255353589,0.3374728,0.378495,0.2840323,2
255426809,0.35849696,0.35849696,0.28300607,1
255537795,0.32147363,0.31809855,0.36042792,2
255629217,0.27218652,0.27358845,0.45422497,1
255909110,0.37136537,0.37136537,0.25726926,0
255940458,0.33838183,0.2856763,0.3759418,2
256182991,0.34390673,0.33475846,0.32133487,2
256224697,0.26850218,0.36215577,0.369342,2
256273613,0.33260575,0.321253,0.34614128,0
256392955,0.36549273,0.2966456,0.33786166,2
256445235,0.43690553,0.2931784,0.2699161,0
256493625,0.28919306,0.44634578,0.2644612,1
256501501,0.30159736,0.53404886,0.16435376,1
256550756,0.48049638,0.27790198,0.24160166,0
256570296,0.3236193,0.2665583,0.40982243,2
256633831,0.25821954,0.30547732,0.43630314,1
256658965,0.38227373,0.26311597,0.35461032,2
256792782,0.5228444,0.2840257,0.1931299,0
256867676,0.3028917,0.27080587,0.42630243,0
256899548,0.25482723,0.42725986,0.31791294,1
257299614,0.34880415,0.2748111,0.37638474,2
257570283,0.28677428,0.29948172,0.41374403,2
257603645,0.24293846,0.25315002,0.5039115,2
257659324,0.3531739,0.29399332,0.35283273,1
257842332,0.3012811,0.46769467,0.2310242,1
257859377,0.30039883,0.4515424,0.2480587,1
257863474,0.26038003,0.20651,0.53311,2
257886907,0.33329034,0.34782284,0.3188868,2
257935880,0.32220364,0.3134958,0.36430058,0
258045396,0.27506357,0.34118372,0.38375264,2
258068688,0.5043853,0.2618996,0.23371507,0
258114179,0.36616722,0.22140504,0.41242778,1
258228650,0.31762996,0.49514028,0.18722978,1
258237206,0.33318177,0.40264186,0.26417634,2
258365560,0.37456486,0.30833504,0.3171001,2
258390642,0.36213258,0.3245185,0.31334898,0
258405823,0.38613924,0.38613924,0.22772153,1
258642691,0.22865106,0.30210638,0.4692425,0
258763508,0.2682396,0.2623729,0.4693875,2
258809109,0.29775557,0.35209814,0.35014632,2
258872398,0.48916465,0.27195156,0.23888382,0
258876774,0.2554211,0.37842736,0.3661516,2
259074460,0.34029037,0.31203184,0.34767777,0
259075252,0.40607968,0.34088597,0.25303438,1
259080534,0.3865166,0.47588083,0.13760254,0
259138942,0.6183513,0.23821172,0.14343697,0
259141341,0.27257943,0.45970422,0.26771632,1
259143670,0.2877038,0.28922147,0.42307478,0
259251913,0.38786682,0.3213084,0.29082474,2
259300359,0.3356039,0.38296333,0.28143272,1
259341751,0.22154617,0.264726,0.51372784,0
259370659,0.46439674,0.28955325,0.24604996,1
259374344,0.30975693,0.2793128,0.4109303,2
259374874,0.3106131,0.3759936,0.31339332,2
259438075,0.27996767,0.43816754,0.28186482,2
259452234,0.50950426,0.24247904,0.24801666,0
259457531,0.31545895,0.32220256,0.3623385,0
259571194,0.27832913,0.31662273,0.4050481,2
259575844,0.21058159,0.28893292,0.5004855,1
259597438,0.31258568,0.3434014,0.34401295,0
259617198,0.36379546,0.25340158,0.382803,1
259618506,0.384854,0.46555987,0.14958617,1
259689678,0.4982368,0.30813116,0.19363199,0
260197639,0.32293072,0.4150669,0.26200247,1
260244912,0.26358426,0.36151853,0.3748973,1
260307834,0.39789692,0.43800595,0.16409704,0
260408367,0.36978513,0.27797407,0.35224077,0
260423005,0.26897463,0.39022723,0.34079814,2
260458670,0.38706025,0.31471953,0.29822025,0
260470006,0.3883127,0.28605145,0.32563585,1
260542859,0.38230246,0.33023673,0.28746086,1
260630876,0.31141552,0.3570114,0.33157307,2
260683628,0.3667245,0.43049508,0.20278041,1
261031950,0.3158967,0.4520995,0.23200384,0
261050155,0.33231226,0.47111842,0.1965694,0
261119093,0.32610872,0.2889083,0.384983,0
261149022,0.21363449,0.2016769,0.5846886,2
261177522,0.4124908,0.27668998,0.31081924,0
261271400,0.5338047,0.22907607,0.23711917,2
261295060,0.37441438,0.36730608,0.25827956,1
261300135,0.35417882,0.3142223,0.33159882,1
261320960,0.3321724,0.43638486,0.23144272,2
261349740,0.34105554,0.27508175,0.38386273,2
261401677,0.34594235,0.34594235,0.30811527,0
261572367,0.33851248,0.4056443,0.25584325,0
261650976,0.20285115,0.19935371,0.5977951,0
261741860,0.29011616,0.29631627,0.41356763,1
261795989,0.31512463,0.48402372,0.20085171,1
261811530,0.24708736,0.24241664,0.51049596,2
261871449,0.40188518,0.32362545,0.27448946,0
261990326,0.25821996,0.3351432,0.4066369,1
262090437,0.51580936,0.2834225,0.20076811,0
262266284,0.33388388,0.27603292,0.39008322,0
262297730,0.4282319,0.4282319,0.14353621,0
262303887,0.34420207,0.45486206,0.20093596,1
262391614,0.29916695,0.27902508,0.42180797,1
262564366,0.32993633,0.44860703,0.22145665,1
262571023,0.31496543,0.28801623,0.39701834,2
262574911,0.35052425,0.4335417,0.21593407,1
262698572,0.33841914,0.34647903,0.3151019,2
262754685,0.26446518,0.48577666,0.24975817,1
262827962,0.3806595,0.34049165,0.27884883,2
262831422,0.28065586,0.31954348,0.39980066,1
262916170,0.3147892,0.3580881,0.32712266,0
263049634,0.46120313,0.2839585,0.25483835,1
263115890,0.36617902,0.44344494,0.190376,1
263325029,0.27961347,0.27961347,0.44077307,1
263434757,0.26509255,0.5528741,0.18203342,2
263469410,0.32158577,0.32158577,0.35682842,0
263472436,0.42279845,0.33979145,0.23741011,0
263721786,0.25277224,0.29835513,0.4488726,2
263722601,0.32705027,0.34666282,0.32628694,1
264267033,0.32252514,0.32669288,0.35078198,1
264286984,0.21860592,0.24114758,0.5402465,0
264485068,0.329388,0.38273835,0.28787363,1
264490457,0.27153948,0.28779104,0.44066948,2
264569308,0.3442142,0.27425197,0.3815338,2
264593097,0.27031824,0.2877028,0.44197905,2
264630146,0.33102372,0.33747128,0.33150503,2
264638925,0.42178792,0.28254837,0.29566368,2
264659620,0.3477413,0.32872728,0.32353145,1
264763787,0.29103595,0.27265882,0.43630522,1
264800053,0.28873202,0.28795397,0.423314,2
264849965,0.32516143,0.3449978,0.3298408,0
265001185,0.26159054,0.26159054,0.476819,1
265230999,0.25853333,0.27927008,0.46219662,2
265256150,0.37484998,0.30726528,0.3178848,2
265280161,0.34150764,0.30741233,0.35108,2
265294683,0.43323857,0.32306477,0.24369663,1
265428506,0.2450594,0.3865353,0.3684053,2
265477848,0.28540474,0.32787463,0.3867207,0
265695475,0.32226503,0.32293192,0.354803,0
265713993,0.26790446,0.35267845,0.37941712,1
265736401,0.24124552,0.49768946,0.26106498,1
265960361,0.33255827,0.2799583,0.38748345,0
266401627,0.3033807,0.46211758,0.23450175,1
266436610,0.45520976,0.34554783,0.19924246,1
266498986,0.5443013,0.25837559,0.19732316,0
266543842,0.5427598,0.28753772,0.16970249,0
266642661,0.39456955,0.34827414,0.2571563,1
266742880,0.2983902,0.3167259,0.38488385,2
266779960,0.307066,0.24918528,0.44374874,2
266827216,0.6360247,0.27716005,0.08681522,0
266906277,0.46783006,0.30568227,0.22648768,0
267086926,0.39113826,0.28814888,0.3207129,2
267089021,0.26138973,0.5132441,0.22536618,1
267131894,0.31601697,0.29290518,0.39107782,2
267211648,0.34530744,0.3379211,0.31677142,0
267403487,0.25947097,0.6443906,0.09613851,1
267429172,0.3267027,0.26087695,0.41242033,0
267492673,0.36331582,0.30763218,0.32905194,0
267568444,0.28506014,0.28191602,0.4330238,2
267578693,0.33558917,0.359206,0.30520484,0
267783660,0.41608843,0.35989,0.22402152,2
267804199,0.29402953,0.31222293,0.3937475,0
267833545,0.27735752,0.5011933,0.22144917,2
268013902,0.3267668,0.383611,0.28962222,1
268017223,0.3615975,0.29737812,0.34102443,1
268084334,0.43637693,0.29942888,0.26419422,0
268107777,0.45560876,0.35650134,0.1878899,0
268188750,0.34938553,0.30061767,0.34999683,0
268302204,0.33315337,0.31424943,0.3525972,1
268521172,0.45589566,0.2671039,0.27700034,0
268628461,0.5722118,0.2797758,0.14801238,0
268695623,0.4238897,0.323815,0.25229535,0
268888229,0.30847606,0.37939292,0.31213102,2
268899012,0.33777264,0.32509354,0.33713377,2
268952808,0.27637333,0.30374503,0.41988167,2
268988230,0.33076409,0.33076409,0.33847186,0
269068005,0.4250872,0.35968515,0.21522763,2
269120791,0.5009497,0.27779606,0.2212543,0
269243409,0.5070109,0.3246526,0.16833647,2
269312235,0.31942886,0.41158447,0.26898664,1
269374565,0.2711369,0.45440128,0.27446175,2
269412492,0.33273757,0.44869873,0.2185637,1
269510283,0.29637048,0.27492675,0.42870277,2
269525042,0.26791787,0.26947677,0.46260536,2
269532871,0.23124358,0.6293418,0.13941473,1
269565899,0.3200543,0.3200543,0.35989147,2
269598282,0.26703694,0.33495638,0.39800668,0
269641005,0.28246185,0.3541204,0.36341766,0
269662720,0.27533248,0.4767871,0.24788046,1
269810334,0.25554332,0.2851703,0.4592864,1
269818760,0.29083812,0.3938787,0.3152832,0
269924344,0.2743388,0.3545294,0.3711318,1
270000254,0.37588453,0.32268396,0.30143154,0
270041939,0.29508093,0.3069792,0.39793992,0
270067434,0.21207994,0.24033743,0.5475827,1
270069532,0.28535143,0.3935986,0.32105,1
270074617,0.28761446,0.32982185,0.38256368,1
270174193,0.44090813,0.30671206,0.25237978,0
270189621,0.31852478,0.3516901,0.3297851,0
270266697,0.2993619,0.357628,0.34301007,0
270309763,0.4568695,0.3060011,0.23712938,0
270417576,0.37066895,0.33793905,0.29139194,0
270443160,0.37470427,0.37470427,0.25059146,1
270480756,0.43526867,0.334489,0.23024242,2
270544312,0.32254755,0.21867797,0.45877448,0
270584346,0.35036033,0.33026877,0.31937093,0
270699685,0.2779928,0.2948887,0.4271184,1
270708067,0.30602625,0.5077803,0.18619345,0
270784897,0.34982592,0.33841223,0.31176183,2
270904173,0.29301468,0.4990413,0.20794396,1
270956550,0.42164934,0.3351643,0.24318634,0
270992552,0.2806966,0.26847973,0.4508237,2
271269446,0.36336863,0.36336863,0.2732627,0
271272733,0.33958054,0.2601067,0.40031272,0
271314859,0.36342862,0.3978461,0.23872523,1
271495619,0.4130489,0.32508758,0.2618635,2
271530637,0.34608856,0.33460778,0.31930366,2
271687870,0.27912477,0.4519971,0.26887813,2
271733214,0.24176036,0.22992949,0.5283102,2
271974373,0.28391695,0.267456,0.44862702,1
272017446,0.24727744,0.24727744,0.5054451,2
272071617,0.3618755,0.29918274,0.33894175,0
272080894,0.27010098,0.28637248,0.4435265,2
272150880,0.30868086,0.3374281,0.353891,1
272189053,0.2955305,0.35612732,0.34834218,2
272282955,0.52335274,0.27543205,0.20121521,0
272372202,0.24354917,0.3119558,0.44449505,0
272382415,0.2687762,0.2852882,0.44593555,1
272472119,0.2724921,0.25189155,0.47561637,1
272619686,0.33417994,0.37583077,0.2899893,2
272620576,0.28715485,0.2717523,0.44109282,2
272640586,0.3047216,0.36140838,0.33387005,2
272760985,0.29550692,0.29550692,0.40898612,2
272897307,0.35422367,0.35318154,0.29259476,0
273017319,0.2936647,0.28094622,0.4253891,1
273064269,0.3611503,0.2869023,0.35194746,0
273123576,0.21492115,0.2563362,0.5287427,1
273172492,0.31226406,0.3872728,0.3004631,2
273276943,0.80485857,0.15159076,0.04355061,0
273412814,0.34054598,0.3903299,0.26912415,1
273414650,0.34030518,0.36577103,0.2939238,2
273452823,0.32613578,0.3558234,0.31804082,2
273613148,0.4614955,0.3708432,0.16766137,0
273652560,0.40133065,0.40133065,0.19733867,1
273712885,0.29749307,0.39514,0.30736688,1
273775446,0.26594007,0.2615947,0.47246528,2
273872869,0.38644546,0.3159938,0.29756075,0
273895404,0.344513,0.51075375,0.14473334,1
273910662,0.2988619,0.36598155,0.33515656,0
273916532,0.34590173,0.51375884,0.14033951,0
273922155,0.3496691,0.37537715,0.27495372,1
274060331,0.30553642,0.31443563,0.38002792,2
274179831,0.51075065,0.30476114,0.1844883,0
274217559,0.3123212,0.35929188,0.32838696,2
274240474,0.38465196,0.28211203,0.33323595,0
274283227,0.3393038,0.34506467,0.31563148,1
274360109,0.2286307,0.18647563,0.58489364,0
274383555,0.34125644,0.33573678,0.32300672,2
274390414,0.2935352,0.364448,0.3420168,1
274565870,0.31943026,0.35976,0.32080975,0
274606150,0.35105547,0.35839203,0.29055247,0
274651139,0.3035342,0.4719879,0.22447783,1
274682742,0.29190114,0.36115074,0.34694806,0
274869885,0.25410047,0.27213115,0.47376835,1
274920545,0.32902768,0.34261143,0.3283609,0
275148451,0.6972192,0.21711074,0.085670106,0
275160040,0.3310765,0.45059088,0.21833266,1
275266162,0.29604974,0.37286812,0.33108217,0
275298693,0.3266936,0.33982664,0.3334797,0
275328904,0.31039855,0.2931148,0.3964866,2
275463984,0.20596358,0.7229254,0.071110964,1
275542883,0.30991894,0.47425717,0.21582387,1
275642027,0.33721232,0.33721232,0.32557535,1
275664677,0.32848597,0.36324185,0.30827218,2
275703517,0.3037236,0.3001187,0.39615762,1
275808123,0.47735023,0.33642423,0.1862255,0
276171902,0.44448486,0.36644047,0.18907465,0
276196961,0.40400895,0.34399763,0.25199345,0
276370240,0.28373557,0.3036288,0.41263562,1
276457521,0.28325692,0.22599751,0.49074554,0
276579209,0.5150554,0.28484175,0.20010284,2
276626996,0.28090698,0.28875503,0.43033797,1
276660566,0.3210366,0.2574849,0.42147845,0
276668082,0.40279198,0.35213766,0.24507037,0
276719735,0.35308737,0.48072162,0.16619098,1
276729685,0.26625517,0.46520507,0.26853973,1
276827542,0.32183817,0.30303606,0.37512574,0
276832371,0.29361722,0.2649736,0.4414092,1
276864973,0.37152556,0.3157714,0.312703,1
276908896,0.5810126,0.26708862,0.15189882,2
277094923,0.34830034,0.34516224,0.30653742,2
277100353,0.37519884,0.3119079,0.3128933,0
277124981,0.1869276,0.19780385,0.6152686,0
277139386,0.3084167,0.48614183,0.20544143,1
277183249,0.33914146,0.3009255,0.3599331,2
277254083,0.33093938,0.33093938,0.3381213,2
277347960,0.29170662,0.34550238,0.362791,2
277361770,0.23180825,0.6632563,0.10493545,1
277408665,0.29094863,0.29162022,0.4174311,1
277489060,0.2889306,0.31796905,0.39310035,2
277601230,0.3055106,0.513953,0.18053637,1
277669107,0.28149268,0.28735235,0.43115494,2
277891237,0.30241796,0.37757984,0.32000223,1
277994811,0.2660663,0.45670432,0.2772293,1
278163564,0.38755572,0.2946446,0.31779972,0
278351908,0.25347152,0.33520034,0.41132814,1
278378878,0.27889547,0.26097754,0.460127,2
278380717,0.38882247,0.31365693,0.29752067,1
278480894,0.31327397,0.31327397,0.3734521,0
278516365,0.3614917,0.3010893,0.33741903,0
278533160,0.29693767,0.30454525,0.39851707,0
278592691,0.3839455,0.32520488,0.2908496,0
278615168,0.25714895,0.26228064,0.48057044,0
278838988,0.35172084,0.4264532,0.22182597,1
278890143,0.25536165,0.2497794,0.49485895,1
278908043,0.35029802,0.24546912,0.4042329,0
279002899,0.29867694,0.5069413,0.19438171,1
279107182,0.34627602,0.3181061,0.33561787,2
279111868,0.33772445,0.36328968,0.29898587,2
279140191,0.26246282,0.2589971,0.47854003,1
279435501,0.35974118,0.35974118,0.28051764,2
279447051,0.26907223,0.19858035,0.53234744,2
279517018,0.30092454,0.58524954,0.11382593,2
279525965,0.28105134,0.29670358,0.42224514,1
279653888,0.279074,0.37491548,0.34601054,1
279654440,0.30911484,0.3585512,0.33233392,0
279660306,0.28028092,0.33361006,0.38610902,2
279663279,0.30200875,0.5521233,0.14586803,1
279730053,0.27099034,0.26830617,0.4607035,1
279797820,0.25908783,0.25920507,0.48170713,0
279943637,0.32414547,0.3995864,0.27626815,2
279947452,0.33116618,0.22245708,0.4463767,0
280075315,0.37123471,0.37123471,0.25753057,1
280087386,0.52589834,0.279594,0.19450763,0
280123012,0.20581849,0.21271093,0.5814706,0
280191399,0.41772372,0.3762483,0.20602798,2
280218216,0.31648225,0.376002,0.3075157,1
280235151,0.3272162,0.2833174,0.38946635,1
280278182,0.30113217,0.31391445,0.38495332,2
280395299,0.40430146,0.2907608,0.30493775,0
280651628,0.40957177,0.36359748,0.2268307,1
280656713,0.54363424,0.2843997,0.17196608,0
280678386,0.23880301,0.25086355,0.5103335,0
280850190,0.37333828,0.31518766,0.31147406,1
280899913,0.2687543,0.3077185,0.4235272,1
280944753,0.5373192,0.3414238,0.12125699,0
280957118,0.44710964,0.3135089,0.23938152,0
281033896,0.32470194,0.2912055,0.3840925,2
281102393,0.35957795,0.34093285,0.29948923,2
281244256,0.32313132,0.3156211,0.36124754,1
281326213,0.25918967,0.25318438,0.48762593,0
281337869,0.3130166,0.27635756,0.41062587,2
281340964,0.33093813,0.30167523,0.3673866,1
281342055,0.2281218,0.23153533,0.54034287,2
281408943,0.29725727,0.30289724,0.39984545,0
281457356,0.47462827,0.28802162,0.23735006,2
281485683,0.33753413,0.29808176,0.36438408,1
281573906,0.23265055,0.5833469,0.18400255,1
281646734,0.3231079,0.34392342,0.3329687,0
281666511,0.2661933,0.29784927,0.43595743,0
281759096,0.3702382,0.3188181,0.3109436,2
281904288,0.27958414,0.3293439,0.39107198,2
281938456,0.3174368,0.37780118,0.304762,1
282075392,0.34703642,0.34703642,0.30592716,0
282123801,0.20808722,0.19046563,0.60144717,2
282137324,0.2893347,0.27365294,0.43701228,0
282155512,0.31626987,0.38637933,0.29735076,1
282172956,0.34185,0.32645252,0.33169746,0
282223844,0.30814356,0.32686272,0.36499378,1
282344360,0.32719103,0.316635,0.35617393,1
282349914,0.27789393,0.38054225,0.34156388,1
282439334,0.39271134,0.29713297,0.31015566,2
282449567,0.29740202,0.3538993,0.34869862,1
282490696,0.27490136,0.24894133,0.47615728,1
282530049,0.3188635,0.45110735,0.23002908,1
282584025,0.3945189,0.3945189,0.21096219,2
282658672,0.35502714,0.24475111,0.40022174,1
282694995,0.3719107,0.31326404,0.3148252,0
282869732,0.24808663,0.24560446,0.5063089,2
282906292,0.2970016,0.3071458,0.39585257,2
282944252,0.51778257,0.33058038,0.15163699,1
282994777,0.5587699,0.29587802,0.14535211,2
283016601,0.3368899,0.4155223,0.24758784,1
283076475,0.27752838,0.60713255,0.11533911,1
283088452,0.25215837,0.41931036,0.32853132,2
283124279,0.30396158,0.48324585,0.21279259,0
283152166,0.26639014,0.26235116,0.4712586,2
283198359,0.31975967,0.31975967,0.3604807,2
283212948,0.36139742,0.30099928,0.3376032,0
283299522,0.31925997,0.2937188,0.38702118,0
283667861,0.39153397,0.3824703,0.22599572,2
283697011,0.3385992,0.28128096,0.38011986,2
283728142,0.49606922,0.3132633,0.19066747,2
283746053,0.30425408,0.38649005,0.30925587,2
283887081,0.27204794,0.3110224,0.4169297,2
283935359,0.3004165,0.35376507,0.3458185,2
283945358,0.37266487,0.37266487,0.25467026,0
283945392,0.2866078,0.36239392,0.35099828,0
283949155,0.40920648,0.2948941,0.2958994,2
284015792,0.29984277,0.26257572,0.43758145,0
284047231,0.37447235,0.3133203,0.31220737,0
284058939,0.2404841,0.3479956,0.41152027,2
284134735,0.32039565,0.2848277,0.39477658,2
284155870,0.38456815,0.33634192,0.27908987,0
284281622,0.3890481,0.3890481,0.22190382,1
284291531,0.38047877,0.2230949,0.39642632,0
284432151,0.30863917,0.5357116,0.15564929,1
284547184,0.5187862,0.30059364,0.18062016,1
284559825,0.26117224,0.3262148,0.41261297,2
284730564,0.31763527,0.38493893,0.2974259,1
284874876,0.27781406,0.29451737,0.42766857,2
284922522,0.3962818,0.26957643,0.3341418,0
285026107,0.3189381,0.2836302,0.39743173,2
285047803,0.5647057,0.27026078,0.16503352,0
285048978,0.2946497,0.35983637,0.34551388,1
285054377,0.338674,0.31763214,0.34369382,1
285064977,0.4270963,0.27794793,0.29495573,2
285213370,0.34154704,0.34697977,0.3114732,1
285226095,0.3017555,0.39155743,0.3066871,2
285265357,0.29470125,0.4126085,0.29269028,1
285280321,0.29945335,0.30151948,0.39902714,2
285334159,0.32623208,0.35622433,0.31754357,2
285382564,0.25128156,0.2591418,0.48957667,1
285489015,0.3076965,0.3946659,0.29763767,2
285597983,0.31330147,0.27134928,0.41534925,0
285634061,0.3033254,0.3327152,0.36395937,2
285664013,0.34799463,0.31843206,0.33357334,2
285666673,0.31123054,0.38866207,0.30010736,1
285705777,0.34900522,0.392061,0.25893378,2
285811677,0.5296522,0.25038445,0.21996337,0
285842179,0.28308505,0.3221253,0.39478964,1
285881161,0.29079133,0.27107704,0.43813166,0
285987326,0.31030604,0.29084074,0.39885318,0
285993528,0.3458746,0.29552922,0.35859615,0
286156350,0.31638467,0.40777647,0.27583882,1
286264130,0.25478682,0.2384958,0.5067174,0
286302060,0.30828434,0.45506576,0.23664992,2
286378159,0.28489593,0.29321435,0.4218897,0
286451810,0.25667754,0.2850621,0.4582604,2
286562612,0.3012696,0.3856853,0.31304508,1
286624466,0.32746878,0.31218934,0.36034182,0
286726927,0.40787458,0.28415146,0.30797398,2
286741045,0.3610653,0.25760168,0.38133302,2
286783177,0.38410392,0.2806976,0.33519846,0
286825863,0.35883865,0.25989893,0.38126233,0
286848064,0.4310945,0.29325053,0.275655,1
286875850,0.3265272,0.38635126,0.2871216,0
286942981,0.31011063,0.3475371,0.34235224,0
286984376,0.3230353,0.3598301,0.31713453,2
287001340,0.34691057,0.34691057,0.30617887,0
287001931,0.26173672,0.5327432,0.20552003,1
287242606,0.2934526,0.30146238,0.405085,1
287343630,0.33973423,0.35253406,0.3077317,0
287465160,0.15017276,0.8181568,0.031670395,1
287467924,0.34337562,0.42768484,0.22893949,1
287552817,0.2635945,0.32495937,0.41144615,0
287704272,0.5528211,0.2748349,0.17234401,0
