id,pA,pB,pTie,label
89370857,0.31264845,0.32504815,0.36230335,2
89473131,0.422749,0.38094366,0.19630735,0
89547592,0.28385288,0.2747662,0.44138095,2
89555505,0.2732301,0.36320496,0.363565,2
89619745,0.23962703,0.30363974,0.4567332,0
89633373,0.23443794,0.47200063,0.29356143,1
89898710,0.21261391,0.3412611,0.44612497,1
90264798,0.31480044,0.29546118,0.3897384,1
90282780,0.33358267,0.26433048,0.4020869,2
90309616,0.4599006,0.3316641,0.20843537,0
90309999,0.37816712,0.21484424,0.40698862,0
90318969,0.3150994,0.21434087,0.47055975,1
90353060,0.35230136,0.27298117,0.37471747,1
90499918,0.5548029,0.20271496,0.24248208,0
90530234,0.3838922,0.3388455,0.2772623,1
90598504,0.27141842,0.28884092,0.43974072,1
90752096,0.4151437,0.4151437,0.16971263,0
90898779,0.2658904,0.25746396,0.4766456,0
90924664,0.29834247,0.31540552,0.38625205,2
91010489,0.48850992,0.29835904,0.21313106,1
91036999,0.43798587,0.3033554,0.25865874,2
91062197,0.2432429,0.3534122,0.4033449,1
91072929,0.30460256,0.413778,0.28161946,2
91073225,0.24959904,0.27390844,0.4764925,1
91120476,0.38652042,0.31079364,0.30268595,0
91135016,0.20385131,0.4516358,0.34451294,0
91200921,0.35770506,0.40607208,0.23622288,0
91249465,0.35384843,0.29584122,0.3503104,0
91270932,0.44864845,0.26269528,0.28865635,1
91353116,0.32653558,0.30834526,0.36511913,0
91392552,0.46455723,0.34168586,0.19375691,2
91406839,0.32220793,0.32744965,0.35034245,2
91508203,0.28122973,0.3925689,0.32620135,1
91514729,0.32433727,0.4183083,0.25735447,2
91542193,0.33869287,0.35645267,0.30485445,0
91574025,0.4241714,0.2854322,0.2903965,2
91641175,0.3501673,0.36823186,0.28160077,2
91818070,0.2570351,0.24372141,0.49924344,0
91890530,0.23889908,0.48179996,0.27930096,1
91910103,0.3354393,0.35747615,0.30708456,1
92087698,0.29235464,0.28925774,0.41838762,1
92137308,0.4199165,0.31392226,0.2661613,0
92196834,0.31163573,0.33021167,0.35815254,0
92214682,0.31613132,0.40753445,0.27633432,2
92324167,0.28786218,0.28871462,0.42342317,2
92465454,0.5369732,0.2648205,0.19820628,2
92657890,0.2608985,0.28581175,0.45328978,1
92690213,0.416607,0.39627433,0.18711865,0
92757501,0.30429316,0.2654437,0.43026316,2
92816758,0.27961,0.4608869,0.25950304,0
92862218,0.35773212,0.44170547,0.20056242,0
92984718,0.31339055,0.35480767,0.33180177,1
93080131,0.29202467,0.25713524,0.45084006,0
93119658,0.34478313,0.35603845,0.29917845,1
93135336,0.27022737,0.31717923,0.41259336,2
93150483,0.2476299,0.25010225,0.50226784,2
93187704,0.29683873,0.27717656,0.42598465,2
93206098,0.30796054,0.395242,0.29679745,1
93331354,0.39383474,0.32835722,0.27780798,0
93553254,0.2582361,0.5015361,0.24022782,1
93578218,0.31236553,0.30526468,0.3823698,0
93582394,0.32880664,0.3982585,0.27293488,0
93671538,0.3012789,0.40703556,0.29168552,1
93678596,0.45242655,0.25594243,0.291631,0
93800091,0.4000602,0.321468,0.27847183,0
93979331,0.35994312,0.31356338,0.32649347,1
93981832,0.24453072,0.29665053,0.45881867,1
94023215,0.29444835,0.2369098,0.46864188,1
94093596,0.34386203,0.35405657,0.30208147,1
94095678,0.3573584,0.34995592,0.29268572,1
94166335,0.2580309,0.31704342,0.4249257,1
94227666,0.36193344,0.47377557,0.16429102,0
94257885,0.37052193,0.32332453,0.3061535,0
94324643,0.24926753,0.35329208,0.39744037,1
94423307,0.2969136,0.3727271,0.33035937,1
94505586,0.48028255,0.2646718,0.25504562,2
94550320,0.37152255,0.2755219,0.3529555,2
94559008,0.23766784,0.41447058,0.3478615,0
94620029,0.28396153,0.42429462,0.29174387,2
94658635,0.28667197,0.3838795,0.32944852,0
94671712,0.3284794,0.3391975,0.33232304,2
94675401,0.34467772,0.40766454,0.2476578,0
94740109,0.25461826,0.3047393,0.44064242,1
94800366,0.44678217,0.32355878,0.22965907,2
94998442,0.44787893,0.27731746,0.27480358,0
95019533,0.25232154,0.30241328,0.44526514,1
95039176,0.442315,0.24108101,0.31660396,2
95042730,0.2874177,0.3107783,0.401804,2
95070638,0.31743038,0.2906143,0.3919553,0
95091053,0.3110111,0.21809158,0.4708973,0
95211333,0.40442786,0.32340357,0.2721686,1
95281340,0.34793878,0.23463376,0.41742745,2
95535518,0.4096094,0.27013418,0.32025638,0
95535957,0.2600523,0.5219161,0.21803164,1
95582216,0.31312105,0.3213179,0.36556104,0
95588829,0.37936786,0.37760246,0.2430297,1
95644301,0.4082005,0.29795054,0.29384896,0
95896686,0.42243364,0.24669051,0.33087587,0
95912792,0.36171383,0.2981883,0.34009784,0
95945153,0.32936728,0.32133955,0.34929314,1
95949138,0.3808632,0.27915716,0.33997965,0
95981558,0.37854674,0.34455,0.27690324,2
95989196,0.33285087,0.330288,0.3368611,1
96344904,0.28962728,0.2987305,0.41164225,0
96410999,0.4345219,0.43254176,0.13293636,1
96519810,0.34840602,0.34540063,0.30619332,0
96574725,0.48723745,0.1884035,0.32435906,0
96638380,0.32402623,0.3568228,0.31915104,2
96808026,0.23411156,0.47776896,0.2881195,1
96831724,0.29557523,0.36436993,0.34005484,0
96840376,0.2532449,0.20942375,0.5373314,0
96861466,0.21147773,0.37264687,0.4158754,2
96902474,0.408948,0.408948,0.18210398,0
96946600,0.27137932,0.27137932,0.45724145,2
96948069,0.2847876,0.2847876,0.43042484,1
97053367,0.28773594,0.29252923,0.41973484,0
97120486,0.29394093,0.2771598,0.42889926,2
97314374,0.38541147,0.3238212,0.2907673,2
97360777,0.336594,0.3070498,0.35635623,2
97391343,0.41966468,0.3476164,0.23271888,1
97445496,0.39566147,0.28080377,0.32353476,0
97484822,0.29413,0.25226521,0.4536048,2
97535673,0.30419743,0.31679982,0.37900275,2
97569672,0.31787515,0.32230368,0.3598212,0
97665106,0.62764794,0.23339207,0.13896,0
97715567,0.39252743,0.2532371,0.3542355,0
97774303,0.27364656,0.2700871,0.45626634,1
98000427,0.42893296,0.3506222,0.22044487,0
98286543,0.2541349,0.2741955,0.4716696,1
98518052,0.30485114,0.37951586,0.315633,2
98605209,0.3541788,0.33770978,0.30811143,1
98606019,0.4617941,0.1973343,0.3408715,0
98828183,0.35937428,0.28111446,0.35951123,0
98864387,0.3038285,0.35121244,0.34495905,1
99126847,0.33030152,0.3455879,0.32411054,0
99141574,0.3422626,0.35861564,0.29912177,1
99226500,0.36826012,0.26758343,0.36415642,0
99227288,0.3298957,0.23502924,0.43507513,1
99337382,0.31213886,0.30393606,0.3839251,0
99419594,0.36901298,0.27626753,0.3547195,0
99533234,0.3223242,0.5182878,0.15938802,1
99602950,0.37816864,0.34767556,0.2741558,0
99615539,0.2812495,0.36771837,0.35103217,1
99673516,0.4248198,0.31178612,0.26339412,2
99674820,0.41596562,0.41596562,0.16806878,2
99768258,0.3240249,0.40187815,0.27409694,1
99810117,0.3346362,0.34098697,0.32437685,1
99815200,0.37192193,0.32000092,0.30807707,0
100010272,0.2619561,0.35608402,0.3819599,1
100040967,0.3564388,0.45322636,0.1903349,1
100242235,0.24468547,0.4625474,0.29276708,1
100272253,0.39889583,0.4182333,0.18287088,0
100387126,0.420926,0.29980233,0.27927166,1
100562184,0.2741671,0.3112342,0.41459867,0
100592931,0.42434368,0.31491202,0.26074427,0
100683546,0.48712704,0.2804157,0.2324573,0
100818951,0.35801768,0.35801768,0.28396466,1
100925297,0.2106824,0.38385588,0.40546167,1
100936447,0.2602439,0.2841463,0.45560983,2
100940158,0.27783915,0.24756871,0.47459215,2
101156092,0.20753014,0.42184958,0.37062028,2
101218967,0.3958715,0.26305473,0.34107378,0
101285917,0.3762264,0.29692486,0.32684872,0
101474451,0.35006046,0.35552824,0.29441133,2
101485010,0.45395625,0.26650444,0.27953932,0
101511137,0.35595942,0.36712238,0.27691817,1
101533352,0.390577,0.23020227,0.37922072,2
101577952,0.3672097,0.37815654,0.2546337,2
101737634,0.2452369,0.3596333,0.39512974,0
101762713,0.26555383,0.42902064,0.30542552,0
101774346,0.25559747,0.25091958,0.49348286,1
101892776,0.5242864,0.23879129,0.23692231,1
101918832,0.31252727,0.42882174,0.25865105,1
102139071,0.2668908,0.35438344,0.37872577,2
102208792,0.298512,0.4645691,0.23691893,1
102249854,0.30615327,0.29294732,0.40089935,2
102274264,0.2703896,0.2926594,0.4369511,2
102279008,0.36360988,0.3528074,0.28358272,1
102338226,0.36688837,0.34578755,0.28732407,1
102362890,0.3264888,0.36495417,0.308557,0
102365884,0.36396688,0.30129457,0.33473858,1
102375388,0.30282465,0.33051527,0.36666006,0
102440574,0.31938133,0.49064142,0.18997721,2
102481158,0.2883463,0.5359684,0.17568535,0
102557686,0.23426268,0.2194077,0.5463296,2
102720241,0.31572562,0.31282216,0.37145224,1
102766546,0.35007423,0.3263953,0.3235304,2
102800243,0.26049733,0.39300138,0.34650126,1
102834482,0.57220024,0.2240599,0.20373985,1
102839110,0.33342555,0.25407192,0.41250253,0
102882378,0.26652333,0.23883262,0.49464405,0
102986510,0.38282928,0.43968204,0.17748871,0
103014146,0.3496755,0.3105743,0.33975023,2
103029271,0.5633761,0.1614801,0.2751438,0
103088501,0.313777,0.3578564,0.32836667,2
103186650,0.37749904,0.3564854,0.26601556,0
103300640,0.40251458,0.40251458,0.19497085,0
103404710,0.3491402,0.3112685,0.3395913,0
103513055,0.33808392,0.37212545,0.2897907,2
103521570,0.33940962,0.39571095,0.26487944,1
103706682,0.32284814,0.35983813,0.31731376,1
103982723,0.36325288,0.34213567,0.2946114,0
104006539,0.28022206,0.363954,0.35582393,1
104062312,0.30918163,0.34772497,0.34309334,0
104234339,0.3927094,0.35278812,0.25450248,1
104327024,0.36936295,0.23783696,0.3928001,0
104351632,0.36535212,0.3143076,0.32034022,0
104397560,0.2991365,0.30784017,0.39302334,1
104419242,0.2962746,0.3351206,0.36860478,1
104426062,0.3286165,0.35792756,0.31345594,0
104444797,0.24521554,0.29026076,0.46452367,1
104602136,0.2984009,0.29738197,0.40421718,1
104646942,0.37435696,0.38706347,0.23857962,2
104773595,0.39736298,0.37121928,0.23141776,0
104856430,0.26947802,0.21887375,0.5116482,1
104868968,0.2826441,0.34442568,0.37293023,0
105091542,0.30270633,0.2477658,0.4495279,2
105266972,0.30907366,0.36564708,0.32527924,0
105365883,0.27271312,0.39895028,0.32833657,1
105393223,0.24569257,0.1946077,0.5596997,2
105530501,0.3165805,0.33410677,0.3493127,1
105586158,0.27798685,0.30777648,0.41423666,0
105595476,0.36647445,0.28051952,0.353006,0
105651124,0.33460405,0.3993064,0.26608956,1
105706836,0.3316407,0.28363377,0.38472554,0
105763138,0.34233743,0.5098764,0.14778617,2
105949611,0.30164734,0.3261581,0.37219465,0
105956094,0.4005381,0.31558782,0.28387403,0
106035300,0.30951443,0.3535228,0.3369628,0
106083975,0.28601977,0.27750623,0.436474,2
106235130,0.46985617,0.29716194,0.23298188,2
106266353,0.29751322,0.3275537,0.3749331,2
106390115,0.37841064,0.37303692,0.24855247,0
106391223,0.36338648,0.31370184,0.3229117,0
106419164,0.2323353,0.21117544,0.5564893,1
106517636,0.25607374,0.34252062,0.40140557,1
106536315,0.29746032,0.36084566,0.34169403,2
106822113,0.23900981,0.21707803,0.5439121,1
106853717,0.38871372,0.4741537,0.1371326,1
106972419,0.35058436,0.3561973,0.29321837,2
107022877,0.25242245,0.3898141,0.35776347,0
107099682,0.27651924,0.448007,0.2754738,1
107269005,0.31422377,0.37500295,0.31077334,0
107283019,0.28371716,0.4228327,0.2934501,1
107286860,0.27924645,0.441245,0.2795085,2
107344797,0.3417617,0.3436951,0.31454322,2
107484016,0.35985488,0.33885092,0.30129424,1
107498868,0.36544418,0.24722056,0.38733524,2
107512736,0.25870642,0.30798507,0.43330854,1
107654757,0.40951383,0.3668662,0.22362004,0
107674127,0.5215095,0.18901294,0.2894775,0
107846647,0.36468935,0.3519738,0.2833368,2
107929474,0.33049974,0.44337314,0.22612715,2
108017283,0.3570466,0.39985308,0.24310027,1
108064616,0.29607812,0.28541082,0.41851106,0
108183829,0.37188262,0.3342447,0.29387262,0
108245066,0.28594163,0.34613448,0.36792392,2
108309396,0.31721604,0.2911225,0.3916614,2
108334066,0.36625963,0.2112466,0.42249385,1
108386988,0.3358181,0.3585281,0.3056538,0
108388194,0.18542783,0.5516108,0.26296133,1
108404504,0.3415979,0.29993165,0.35847053,0
108477597,0.22107908,0.22172832,0.55719256,1
108619841,0.43084908,0.39651427,0.17263663,2
108666474,0.2311729,0.3309076,0.43791953,1
108720029,0.3148587,0.33297604,0.35216525,0
109000969,0.2767182,0.393371,0.32991076,2
109007772,0.4733,0.34197083,0.18472917,1
109410988,0.22140223,0.2231288,0.555469,2
109427323,0.24995108,0.27442926,0.47561967,0
109525309,0.33468506,0.33468506,0.3306299,2
109568328,0.40929702,0.17915073,0.41155228,0
109592613,0.22002067,0.44993657,0.33004278,1
109599364,0.38030812,0.23565315,0.38403872,0
109816184,0.21614617,0.62086743,0.16298641,2
109847941,0.24572754,0.42967343,0.32459903,1
109865867,0.3603897,0.37393278,0.2656775,1
110019484,0.29980624,0.3289763,0.37121746,2
110114870,0.33086807,0.4643616,0.20477027,1
110174608,0.34007075,0.36991063,0.2900186,1
110306747,0.39951214,0.292609,0.30787882,1
110435563,0.28115678,0.26614603,0.45269725,0
110598122,0.25507307,0.24626674,0.4986602,2
110694476,0.2563483,0.42713487,0.31651685,2
110738755,0.3681451,0.26062793,0.37122697,1
110883364,0.27175495,0.4003283,0.3279168,1
110926655,0.38552684,0.38552684,0.22894633,2
110975268,0.4059386,0.37730145,0.2167599,1
111048085,0.29980215,0.29599312,0.40420467,0
111144115,0.38271827,0.35564366,0.2616381,2
111333777,0.34000042,0.35435095,0.30564862,2
111396302,0.39987466,0.3610656,0.23905982,2
111472473,0.41133144,0.29379302,0.29487553,0
111478329,0.34045014,0.3338548,0.32569507,2
111591547,0.36381215,0.40004885,0.23613901,2
111595695,0.34680057,0.39944014,0.25375924,2
111718171,0.2849586,0.3490532,0.36598817,2
111741281,0.3378323,0.3404236,0.32174405,1
111747539,0.3828376,0.3114747,0.3056877,2
111800951,0.35850346,0.33275923,0.3087373,2
111815989,0.2734062,0.324201,0.40239283,2
111889666,0.30642897,0.30837658,0.38519442,2
111979495,0.2836373,0.30724472,0.40911797,1
112250790,0.18709202,0.6709439,0.14196405,1
112306173,0.4472415,0.29199103,0.26076752,0
112344150,0.26077303,0.3754422,0.36378476,1
112573067,0.3392078,0.3392078,0.3215844,0
112587107,0.25821126,0.30161047,0.44017833,2
112768373,0.26019797,0.333376,0.40642604,0
112938333,0.41940418,0.2622975,0.31829834,0
112959184,0.45841914,0.2654196,0.2761613,0
113041831,0.22481415,0.31690207,0.4582838,1
113136348,0.2773959,0.34344476,0.37915933,1
113180402,0.40961736,0.3717309,0.21865173,2
113299919,0.20441662,0.32547402,0.4701093,1
113322996,0.34334895,0.32380864,0.3328424,1
113333607,0.32074767,0.3426144,0.3366379,0
113396996,0.36689588,0.39183497,0.24126919,2
113526296,0.40946522,0.25288376,0.33765092,1
113533799,0.3466789,0.39132777,0.26199332,0
113814017,0.36799496,0.36799496,0.26401004,1
113842835,0.38594434,0.38594434,0.22811136,2
113972794,0.31014135,0.32279336,0.36706528,0
113996207,0.2394157,0.3065014,0.4540829,1
114037004,0.27871957,0.32347286,0.39780757,1
114099029,0.3030972,0.28256303,0.41433978,2
114586927,0.3022905,0.29008514,0.40762436,2
114649337,0.33887097,0.33887097,0.32225803,2
114659557,0.42406473,0.23050693,0.34542838,0
114720363,0.3004615,0.2910219,0.40851656,1
114723677,0.3116805,0.29581258,0.39250696,2
114912688,0.25103498,0.3084072,0.44055775,1
114935782,0.31031665,0.34472668,0.3449567,0
114961673,0.355486,0.24670525,0.3978087,0
115196411,0.28168592,0.26905116,0.44926295,1
115323295,0.30995366,0.29173377,0.39831257,2
115360062,0.1850984,0.48879072,0.32611096,1
115638340,0.25280443,0.514273,0.23292266,1
115696123,0.2459233,0.27844027,0.47563642,0
115755020,0.34054795,0.28818414,0.3712679,0
115833760,0.3467785,0.3382651,0.31495637,0
115840356,0.3215038,0.32915875,0.34933752,1
116005242,0.22158945,0.19083521,0.5875753,0
116022101,0.26438794,0.3117395,0.42387253,2
116135851,0.49081925,0.20191228,0.30726847,0
116197968,0.364467,0.36209232,0.27344066,0
116268170,0.31774148,0.33770153,0.34455702,2
116274384,0.3969817,0.3969817,0.20603664,2
116673066,0.49870342,0.22922322,0.2720734,2
116906090,0.53847504,0.27642035,0.18510465,2
117012844,0.19973375,0.52922046,0.27104574,1
117042177,0.47960246,0.25780722,0.26259026,0
117044552,0.4257017,0.37996316,0.19433519,0
117138881,0.38161305,0.3887377,0.22964929,1
117150803,0.28331494,0.2978655,0.41881958,2
117188139,0.22207974,0.21359815,0.5643221,2
117219507,0.39967835,0.26851487,0.33180672,0
117265612,0.33145675,0.3239846,0.34455863,1
117272656,0.33634374,0.3400869,0.32356936,0
117397898,0.37115133,0.31421477,0.3146339,0
117586351,0.2580125,0.32778084,0.41420662,0
117617524,0.27503178,0.5004014,0.22456688,0
117959541,0.32777888,0.30538377,0.3668373,0
118119544,0.26485133,0.31276146,0.4223872,0
118159656,0.3515668,0.35339406,0.29503912,1
118341212,0.33459288,0.32526985,0.3401373,2
118404397,0.3119563,0.35035944,0.33768433,0
118478473,0.35480824,0.41359138,0.23160048,1
118595921,0.4434676,0.23811968,0.31841275,0
118627274,0.27196133,0.30813566,0.41990295,0
118655033,0.37754285,0.27532533,0.34713176,1
118722601,0.3021915,0.21083006,0.48697847,0
118731531,0.31854376,0.4436476,0.23780867,1
118824975,0.32975575,0.3262068,0.34403744,1
119110638,0.3990171,0.2677809,0.33320194,0
119138094,0.3021402,0.34796357,0.34989625,0
119160380,0.20522037,0.59973544,0.19504417,1
119195200,0.286636,0.25125733,0.46210667,0
119246254,0.28294393,0.39092746,0.3261286,1
119265914,0.3316952,0.32484496,0.34345987,0
119286383,0.17273371,0.463366,0.3639003,1
119300546,0.30922505,0.33574522,0.3550297,1
119392660,0.2918144,0.35501757,0.35316804,1
119447867,0.30375892,0.37646225,0.3197789,1
119510696,0.22230266,0.3406895,0.43700784,0
119528604,0.47021765,0.1999761,0.32980627,1
119535497,0.53986025,0.22804594,0.2320938,0
119599813,0.23912531,0.41681364,0.3440611,1
119789195,0.35382956,0.3802596,0.26591077,1
120004116,0.39874572,0.25319305,0.34806126,2
120072579,0.29173967,0.32734543,0.38091493,1
120279613,0.32238403,0.28241265,0.39520335,1
120292603,0.30620044,0.34233093,0.35146868,2
120298223,0.40489268,0.29642653,0.29868087,1
120519609,0.27109224,0.26250175,0.46640602,0
120683198,0.48623684,0.29701912,0.21674396,0
121039605,0.3379845,0.2992216,0.36279395,1
121085978,0.4276814,0.286864,0.28545457,0
121111099,0.2844064,0.3961519,0.31944165,0
121115833,0.39812574,0.39812574,0.20374852,0
121182436,0.54640806,0.20124394,0.252348,0
121461364,0.32761228,0.24732392,0.42506385,2
121504720,0.40348494,0.27760512,0.3189099,0
121513463,0.29581687,0.29581687,0.40836623,2
121519784,0.3465406,0.4379833,0.21547616,0
121576405,0.32626608,0.3993376,0.27439633,0
121663832,0.38924,0.34225044,0.26850954,2
121733546,0.31159344,0.2925334,0.39587316,0
121878316,0.46150407,0.27525514,0.2632408,1
121899774,0.3993531,0.28784984,0.31279713,0
122013844,0.31982714,0.30766198,0.3725108,0
122031620,0.3333301,0.42226264,0.24440724,1
122059149,0.27504206,0.30882326,0.41613463,0
122134546,0.50473326,0.19778708,0.2974797,0
122160973,0.4659117,0.27927673,0.25481158,0
122208084,0.36521348,0.3288323,0.30595422,0
122227197,0.28806266,0.35499954,0.35693777,2
122463776,0.33591616,0.36210498,0.3019788,0
122523438,0.34665096,0.31312248,0.34022656,0
122577886,0.27509493,0.30296364,0.42194143,1
122601610,0.3385441,0.29574123,0.36571464,0
122775923,0.30668637,0.355961,0.33735263,0
122790857,0.35581714,0.28548,0.3587029,2
122836691,0.30697381,0.4465102,0.246516,2
122931491,0.35732725,0.39035046,0.25232226,0
122947958,0.2746005,0.33132392,0.39407548,0
123426414,0.31678686,0.3635389,0.31967422,0
123699166,0.37854916,0.30255634,0.3188945,1
123982046,0.2907158,0.27187702,0.43740714,2
124044865,0.32997778,0.26766714,0.40235502,0
124060038,0.44703,0.361538,0.19143191,1
124255384,0.509295,0.19790804,0.29279694,0
124261895,0.28398296,0.34541497,0.37060204,0
124315031,0.3070678,0.31366727,0.37926498,1
124418647,0.32316226,0.32470703,0.35213074,2
124469358,0.3095456,0.34519503,0.34525937,2
124540621,0.36803427,0.36803427,0.26393145,2
124556638,0.3843992,0.33085454,0.2847463,1
124611200,0.2848859,0.33627683,0.3788373,1
124630469,0.32077792,0.30928478,0.36993736,0
124797767,0.2633554,0.32706633,0.4095783,2
124859722,0.40378562,0.2729097,0.3233047,2
124932959,0.36472663,0.2803014,0.35497192,0
124953277,0.33065185,0.32305264,0.34629557,1
124968420,0.28814033,0.39628685,0.31557283,1
125023135,0.3673271,0.23642665,0.39624622,0
125049334,0.36697543,0.30742633,0.32559824,1
125068422,0.38501644,0.37107268,0.2439109,2
125278740,0.42798904,0.2668082,0.3052027,0
125468438,0.3158672,0.3235024,0.36063045,0
125476722,0.2984273,0.35277954,0.34879318,1
125493611,0.42228994,0.2984577,0.27925238,2
125577780,0.29275504,0.28943738,0.41780758,2
125599328,0.21400723,0.2530822,0.53291065,2
125682858,0.29532638,0.2965569,0.40811673,0
125787766,0.29965752,0.32244188,0.3779006,0
125857825,0.47521225,0.34651342,0.17827438,0
125876648,0.35998482,0.20095511,0.43906006,0
125946145,0.3328722,0.27777502,0.38935283,2
126018958,0.31755662,0.4477833,0.23466004,1
126115480,0.3204167,0.3339266,0.3456567,0
126136975,0.42245805,0.23499173,0.34255013,1
126177764,0.41025755,0.3384401,0.2513024,2
126225654,0.23719402,0.30187437,0.46093166,1
126227049,0.3277578,0.26269934,0.40954286,2
126253571,0.26946706,0.4148872,0.3156457,1
126678421,0.5538663,0.26738918,0.17874455,1
126680362,0.42012736,0.24654734,0.3333253,0
126736413,0.42215464,0.25303984,0.32480556,0
126758520,0.29014373,0.3242002,0.38565603,1
126904997,0.33086464,0.32509646,0.3440389,0
126977696,0.25948593,0.2971456,0.44336843,1
127116268,0.25837335,0.34571716,0.3959094,1
127305631,0.36116666,0.25340244,0.3854309,2
127638822,0.28763863,0.33815637,0.37420502,0
127640629,0.31494746,0.34734705,0.3377055,0
127678682,0.2986799,0.26275256,0.43856752,0
127870848,0.34006768,0.2950225,0.36490983,0
127952450,0.30436158,0.35232228,0.34331608,0
127982670,0.3522881,0.33157277,0.31613916,0
128263276,0.3045581,0.40831724,0.28712466,1
128368900,0.3965793,0.3735087,0.22991207,2
128420893,0.39119676,0.27911016,0.32969308,1
128439439,0.41409647,0.26118162,0.32472193,1
128588182,0.30439207,0.35541275,0.3401952,2
128590248,0.38798517,0.43655547,0.17545944,2
128621477,0.31005555,0.40542558,0.28451887,2
128647490,0.20914765,0.41437623,0.37647617,1
128655717,0.27095455,0.32558644,0.40345907,1
128673789,0.4287972,0.23984084,0.3313619,1
128761802,0.41317946,0.28922787,0.29759267,1
128949591,0.20604153,0.25901362,0.5349449,2
129103844,0.26196244,0.3004747,0.43756288,2
129151326,0.3667756,0.29502514,0.3381992,1
129257832,0.32740504,0.29752925,0.37506568,0
129277625,0.3661609,0.41867316,0.21516603,0
129439345,0.30685547,0.5120493,0.18109517,2
129481800,0.38737518,0.31173208,0.30089274,0
129517551,0.21473308,0.39592907,0.3893379,1
129791516,0.37612972,0.2690454,0.35482487,0
129920613,0.36279204,0.28705606,0.35015193,2
130065839,0.21225551,0.59023935,0.19750515,1
130081095,0.39869663,0.4049146,0.19638875,0
130161597,0.7051094,0.15080748,0.14408305,0
130204179,0.2542725,0.51278675,0.23294076,2
130213181,0.20718686,0.498271,0.29454213,0
130376213,0.38258815,0.38258815,0.23482373,2
130552063,0.5304774,0.21677642,0.25274622,0
130620240,0.303786,0.36044097,0.33577305,2
130773051,0.23266618,0.43301445,0.33431932,1
130777496,0.28545487,0.30971804,0.40482703,1
130853270,0.2589692,0.38889357,0.35213727,1
130922453,0.36431986,0.31222484,0.32345536,2
130949313,0.34936032,0.3626273,0.28801236,0
131021828,0.27560383,0.4586258,0.26577032,1
131147010,0.4244412,0.4307529,0.14480588,0
131208465,0.41764435,0.376672,0.20568372,0
131288722,0.34031832,0.31896758,0.3407141,2
131379339,0.38405085,0.23483531,0.38111392,0
131389926,0.2688808,0.3024727,0.4286465,2
131428961,0.4524928,0.28344896,0.26405823,1
131454540,0.376529,0.376529,0.24694206,1
131454827,0.34890813,0.22131814,0.42977372,0
131561875,0.33058465,0.36102265,0.3083927,1
131589513,0.21868543,0.61296356,0.16835107,0
131590828,0.27857086,0.4009506,0.3204785,1
131682646,0.2732957,0.2989799,0.42772445,1
131703375,0.42139772,0.286534,0.2920682,0
131815904,0.43772203,0.25825915,0.3040188,0
131844960,0.26873064,0.27916318,0.45210624,1
131913663,0.29867458,0.3526586,0.34866688,1
131939314,0.2751158,0.43958548,0.28529876,1
131944166,0.29697132,0.2975293,0.40549934,2
131967081,0.24192785,0.4495916,0.30848047,1
131976127,0.37876424,0.3912208,0.23001496,1
132007937,0.29555237,0.2921272,0.41232044,0
132447208,0.18523796,0.58598334,0.22877866,1
132511780,0.35943705,0.25504512,0.38551784,1
132674740,0.50996673,0.23468569,0.2553476,0
133025844,0.3775958,0.19938761,0.4230166,2
133224819,0.38900772,0.2975717,0.3134206,2
133488887,0.2756645,0.2835173,0.44081813,2
133507731,0.34445286,0.38527453,0.27027255,1
133547624,0.37016794,0.28807545,0.34175658,0
133547760,0.18471485,0.57598037,0.23930478,1
133559054,0.50158525,0.2136654,0.28474936,0
133806226,0.38386583,0.3477507,0.2683835,2
133806778,0.4565202,0.2839191,0.25956067,2
133832350,0.33335552,0.35034502,0.3162995,2
133992837,0.26785412,0.3164793,0.41566655,2
134027627,0.30924,0.3044699,0.38629004,0
134058684,0.29102552,0.25683,0.45214447,1
134134770,0.29120728,0.3386497,0.37014297,1
134149491,0.4196021,0.3239717,0.25642622,2
134190253,0.23092404,0.44800115,0.32107478,1
134264759,0.40819064,0.4229394,0.16886999,2
134416987,0.48415416,0.29531488,0.22053097,2
134445396,0.29281646,0.3748394,0.3323441,1
134477555,0.28117818,0.2840879,0.43473387,0
134602342,0.5463974,0.21112573,0.24247688,0
134603786,0.25227946,0.41579735,0.33192316,1
134632307,0.3361762,0.32661003,0.33721384,0
134688770,0.536151,0.1729797,0.29086933,0
134894387,0.36763012,0.29121307,0.34115687,0
134981298,0.48458293,0.34648082,0.16893625,0
135033830,0.29737338,0.42643902,0.2761876,1
135231029,0.35051954,0.41286895,0.23661155,1
135262034,0.34854448,0.34854448,0.30291104,0
135387742,0.36086085,0.2676396,0.3714995,0
135540059,0.5235414,0.29530546,0.18115312,2
135614151,0.3120444,0.3588345,0.32912108,0
135703586,0.32492292,0.326934,0.34814304,2
135712120,0.2062907,0.25987455,0.5338347,1
135748570,0.24437584,0.2500787,0.5055455,2
135821542,0.34673938,0.34749663,0.305764,0
135868301,0.41607603,0.26380795,0.320116,0
135869560,0.197827,0.5301465,0.27202648,0
135877884,0.28946292,0.27366352,0.43687356,1
135900190,0.2729758,0.41830185,0.30872232,0
135902844,0.35949257,0.2353677,0.4051398,2
135936109,0.37591526,0.37591526,0.24816951,2
135965211,0.5667674,0.23244569,0.2007869,0
136065660,0.3364917,0.27360642,0.3899019,2
136170568,0.26706937,0.3028318,0.43009877,1
136282836,0.34125412,0.42466658,0.23407935,2
